ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779321608733585,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,up,0.54,20,10.80,ACC-H-00000337,0,0,0,0,0,0,0,0,0.0,4.231173,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321608836822,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,up,0.54,20,10.80,ACC-H-00000337,0,0,0,0,0,0,0,0,0.0,4.33441,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321609144307,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,up,0.56,20,11.20,ACC-H-00000338,0,0,0,0,0,0,0,0,0.0,4.641895,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321609350784,ACC-H,btc-updown-15m-1779321600,BTC,15m,CANCEL,up,0.50,20,10.00,ACC-H-00000058,0,0,0,0,0,0,0,0,0.0,4.83501,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779321609350784,ACC-H,btc-updown-15m-1779321600,BTC,15m,POST_BID,up,0.47,20,9.40,ACC-H-00000060,0,0,0,0,0,0,0,0,0.0,4.83501,post_initial_bid,poly_acc_h_btc_15m_shadow
1779321609658838,ACC-H,btc-updown-15m-1779321600,BTC,15m,CANCEL,dn,0.49,20,9.80,ACC-H-00000059,0,0,0,0,0,0,0,0,0.0,5.143064,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779321609658838,ACC-H,btc-updown-15m-1779321600,BTC,15m,POST_BID,dn,0.52,20,10.40,ACC-H-00000061,0,0,0,0,0,0,0,0,0.0,5.143064,post_initial_bid,poly_acc_h_btc_15m_shadow
1779321609867309,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,up,0.56,20,11.20,ACC-H-00000338,0,0,0,0,0,0,0,0,0.0,5.364897,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321609975000,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,dn,0.42,20,8.40,ACC-H-00000334,0,0,0,0,0,0,0,0,0.0,5.472588,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321609975000,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,up,0.47,20,9.40,ACC-H-00000339,0,0,0,0,0,0,0,0,0.0,5.472588,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321609975000,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,dn,0.50,20,10.00,ACC-H-00000340,0,0,0,0,0,0,0,0,0.0,5.472588,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321610077186,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,up,0.47,20,9.40,ACC-H-00000339,0,0,0,0,0,0,0,0,0.0,5.574774,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321610077610,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,up,0.50,20,10.00,ACC-H-00000341,0,0,0,0,0,0,0,0,0.0,5.575198,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321610181552,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,dn,0.50,20,10.00,ACC-H-00000340,0,0,0,0,0,0,0,0,0.0,5.67914,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321610181552,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,dn,0.47,20,9.40,ACC-H-00000342,0,0,0,0,0,0,0,0,0.0,5.67914,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321610283291,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,up,0.50,20,10.00,ACC-H-00000341,0,0,0,0,0,0,0,0,0.0,5.780879,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321611001466,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,dn,0.47,20,9.40,ACC-H-00000342,0,0,0,0,0,0,0,0,0.0,6.499054,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321611001466,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,up,0.48,20,9.60,ACC-H-00000343,0,0,0,0,0,0,0,0,0.0,6.499054,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321611001466,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,dn,0.50,20,10.00,ACC-H-00000344,0,0,0,0,0,0,0,0,0.0,6.499054,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321611104203,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,up,0.48,20,9.60,ACC-H-00000343,0,0,0,0,0,0,0,0,0.0,6.601791,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321611104775,ACC-H,btc-updown-5m-1779321600,BTC,5m,CANCEL,dn,0.50,20,10.00,ACC-H-00000344,0,0,0,0,0,0,0,0,0.0,6.602363,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779321611207631,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,up,0.52,20,10.40,ACC-H-00000345,0,0,0,0,0,0,0,0,0.0,6.705219,post_initial_bid,poly_acc_h_btc_5m_shadow
1779321611207631,ACC-H,btc-updown-5m-1779321600,BTC,5m,POST_BID,dn,0.47,20,9.40,ACC-H-00000346,0,0,0,0,0,0,0,0,0.0,6.705219,post_initial_bid,poly_acc_h_btc_5m_shadow
