fire_us,sleeve_id,signal,condition_id,won,pnl_usd,family,version,policy,is_f7,symbol,tf,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
1779315011489486,poly_updown_eth_5m_sniper_DOWN_INV,UP,0xba21385942f9d97efaa16eca1cf4c0db98d194eb58428379d478c94155690ede,False,-24.999975,sniper_DOWN_INV,,,False,ETH,5m,0,False,0,False,0,False,1,False
1779315011489486,poly_updown_eth_5m_sniper_DOWN_INV,UP,0xba21385942f9d97efaa16eca1cf4c0db98d194eb58428379d478c94155690ede,False,-24.999975,sniper_DOWN_INV,,,False,ETH,5m,0,False,0,False,0,False,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315601042567,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315602047611,poly_updown_btc_5m_sniper,DOWN,0x05336976b981401d24b0714d749fab1fed23b00322163d5baee75a900953d053,False,-1.49999976,sniper,,,False,BTC,5m,0,True,0,True,0,True,1,False
1779315907314857,poly_updown_eth_5m_sniper,UP,0x3857671a0f879263860f296576c45d8c14c96f2830f12b7aaff45185eb0dc96c,True,23.08900776,sniper,,,False,ETH,5m,0,False,0,False,1,False,0,False
1779315907314857,poly_updown_eth_5m_sniper,UP,0x3857671a0f879263860f296576c45d8c14c96f2830f12b7aaff45185eb0dc96c,True,22.99002776,sniper,,,False,ETH,5m,0,False,0,False,1,False,0,False
1779315907316160,poly_updown_btc_5m_v3_1,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.1415498,v3,v3_1,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907316160,poly_updown_btc_5m_v3_1,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.0435498,v3,v3_1,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907325443,poly_updown_btc_5m_v3,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.1415498,v3,v3,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907325443,poly_updown_btc_5m_v3,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.0435498,v3,v3,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907329133,poly_updown_btc_5m_sniper,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.1415498,sniper,,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907329133,poly_updown_btc_5m_sniper,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.0435498,sniper,,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907488164,poly_updown_sol_5m_sniper,UP,0x01e36b93b3f0dee151724d31f62c6e620a07f4cd24eff23d16d096391fff6f63,True,22.97140776,sniper,,,False,SOL,5m,1,False,0,False,1,False,1,False
1779315907497499,poly_updown_sol_5m_sniper_INV,DOWN,0x01e36b93b3f0dee151724d31f62c6e620a07f4cd24eff23d16d096391fff6f63,False,-25.9455,sniper_INV,,,False,SOL,5m,1,False,0,True,1,False,1,False
1779315907762551,poly_updown_btc_5m_v3,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.1415498,v3,v3,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907762551,poly_updown_btc_5m_v3,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.0435498,v3,v3,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907779191,poly_updown_eth_5m_sniper,UP,0x3857671a0f879263860f296576c45d8c14c96f2830f12b7aaff45185eb0dc96c,True,23.08900776,sniper,,,False,ETH,5m,0,False,0,False,1,False,0,False
1779315907779191,poly_updown_eth_5m_sniper,UP,0x3857671a0f879263860f296576c45d8c14c96f2830f12b7aaff45185eb0dc96c,True,22.99002776,sniper,,,False,ETH,5m,0,False,0,False,1,False,0,False
1779315907787334,poly_updown_btc_5m_v3_1,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.1415498,v3,v3_1,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907787334,poly_updown_btc_5m_v3_1,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.0435498,v3,v3_1,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907794574,poly_updown_eth_5m_v3,UP,0x3857671a0f879263860f296576c45d8c14c96f2830f12b7aaff45185eb0dc96c,True,22.99002776,v3,v3,,False,ETH,5m,0,False,0,False,1,False,0,False
1779315907856295,poly_updown_btc_5m_sniper,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.1415498,sniper,,,False,BTC,5m,0,False,0,False,1,False,0,False
1779315907856295,poly_updown_btc_5m_sniper,UP,0xc5f25bc50ba030f23aa0dec6bf248c78beaadae4b972377fdeeac41170fa7553,True,21.0435498,sniper,,,False,BTC,5m,0,False,0,False,1,False,0,False
1779316203316951,poly_updown_btc_15m_sniper,UP,0xdffa51b29fb9568efd068577bf6aa720a574d8966b7b75be18e83664b32f9e90,True,23.53921192,sniper,,,False,BTC,15m,2,True,0,False,1,False,1,False
1779316203388467,poly_updown_sol_15m_sniper,UP,0x953fe209513980833b95a90fdd0dd8826e70e54b180b4d84bbbd3a3bfaa694be,True,24.47999624,sniper,,,False,SOL,15m,2,True,1,False,1,False,1,False
1779316203388467,poly_updown_sol_15m_sniper,UP,0x953fe209513980833b95a90fdd0dd8826e70e54b180b4d84bbbd3a3bfaa694be,True,24.47999624,sniper,,,False,SOL,15m,2,True,1,False,1,False,1,False
1779316203388467,poly_updown_sol_15m_sniper,UP,0x953fe209513980833b95a90fdd0dd8826e70e54b180b4d84bbbd3a3bfaa694be,True,24.47999624,sniper,,,False,SOL,15m,2,True,1,False,1,False,1,False
1779316212782681,poly_updown_sol_5m_sniper_INV,DOWN,0x5891d0222cd6c8977236f63a7fabd73e5b8aa0090c0d3726504d9111b9931211,True,23.27647,sniper_INV,,,False,SOL,5m,2,False,1,False,1,False,1,False
1779316212782681,poly_updown_sol_5m_sniper_INV,DOWN,0x5891d0222cd6c8977236f63a7fabd73e5b8aa0090c0d3726504d9111b9931211,True,23.27647,sniper_INV,,,False,SOL,5m,2,False,1,False,1,False,1,False
1779316212814829,poly_updown_sol_5m_sniper,UP,0x5891d0222cd6c8977236f63a7fabd73e5b8aa0090c0d3726504d9111b9931211,False,-25.189692,sniper,,,False,SOL,5m,2,True,1,False,1,False,1,False
1779316212814829,poly_updown_sol_5m_sniper,UP,0x5891d0222cd6c8977236f63a7fabd73e5b8aa0090c0d3726504d9111b9931211,False,-25.189692,sniper,,,False,SOL,5m,2,True,1,False,1,False,1,False
1779316212827031,poly_updown_sol_5m_v3,UP,0x5891d0222cd6c8977236f63a7fabd73e5b8aa0090c0d3726504d9111b9931211,False,-25.189692,v3,v3,,False,SOL,5m,2,True,1,False,1,False,1,False
1779316212827031,poly_updown_sol_5m_v3,UP,0x5891d0222cd6c8977236f63a7fabd73e5b8aa0090c0d3726504d9111b9931211,False,-25.189692,v3,v3,,False,SOL,5m,2,True,1,False,1,False,1,False
1779316213704868,poly_updown_sol_15m_sniper,UP,0x953fe209513980833b95a90fdd0dd8826e70e54b180b4d84bbbd3a3bfaa694be,True,24.47999624,sniper,,,False,SOL,15m,2,True,1,False,1,False,1,False
1779316213704868,poly_updown_sol_15m_sniper,UP,0x953fe209513980833b95a90fdd0dd8826e70e54b180b4d84bbbd3a3bfaa694be,True,24.47999624,sniper,,,False,SOL,15m,2,True,1,False,1,False,1,False
1779316213704868,poly_updown_sol_15m_sniper,UP,0x953fe209513980833b95a90fdd0dd8826e70e54b180b4d84bbbd3a3bfaa694be,True,24.47999624,sniper,,,False,SOL,15m,2,True,1,False,1,False,1,False
1779317525447539,poly_updown_sol_5m_momo_HEDGE,DOWN,0x5b133d3997890fad103e0d047afd3bd6c3be895745fcef1731eabd9c357430c3,False,-25.478388,momo,v1,HEDGE,False,SOL,5m,0,True,1,False,1,False,1,False
1779317525447539,poly_updown_sol_5m_momo_HEDGE,DOWN,0x5b133d3997890fad103e0d047afd3bd6c3be895745fcef1731eabd9c357430c3,False,-25.478388,momo,v1,HEDGE,False,SOL,5m,0,True,1,False,1,False,1,False
1779317525452376,poly_updown_sol_5m_momo_SELL,DOWN,0x5b133d3997890fad103e0d047afd3bd6c3be895745fcef1731eabd9c357430c3,False,-25.478388,momo,v1,SELL,False,SOL,5m,0,True,1,False,1,False,1,False
1779317525452376,poly_updown_sol_5m_momo_SELL,DOWN,0x5b133d3997890fad103e0d047afd3bd6c3be895745fcef1731eabd9c357430c3,False,-25.478388,momo,v1,SELL,False,SOL,5m,0,True,1,False,1,False,1,False
1779317525452583,poly_updown_sol_5m_momo_HOLD,DOWN,0x5b133d3997890fad103e0d047afd3bd6c3be895745fcef1731eabd9c357430c3,False,-25.478388,momo,v1,HOLD,False,SOL,5m,0,True,1,False,1,False,1,False
1779317525452583,poly_updown_sol_5m_momo_HOLD,DOWN,0x5b133d3997890fad103e0d047afd3bd6c3be895745fcef1731eabd9c357430c3,False,-25.478388,momo,v1,HOLD,False,SOL,5m,0,True,1,False,1,False,1,False
1779324420568186,poly_updown_btc_5m_momo_HOLD,UP,0xa14c169c2a5b4d6621c942ff0979fbcb66e17a13192d377c6f9d7fc0c934bf13,True,24.5,momo,v1,HOLD,False,BTC,5m,2,True,2,True,1,False,1,False
1779324420580189,poly_updown_btc_5m_momo_SELL,UP,0xa14c169c2a5b4d6621c942ff0979fbcb66e17a13192d377c6f9d7fc0c934bf13,True,24.5,momo,v1,SELL,False,BTC,5m,2,True,2,True,1,False,1,False
1779324420580425,poly_updown_btc_5m_momo_HEDGE,UP,0xa14c169c2a5b4d6621c942ff0979fbcb66e17a13192d377c6f9d7fc0c934bf13,True,24.5,momo,v1,HEDGE,False,BTC,5m,2,True,2,True,1,False,1,False
1779324420726817,poly_updown_btc_15m_momo_HEDGE,UP,0x4f277405b44ec0bd08282132b0c7cf3d523b859fd752507d3bb4160827af11c7,True,27.62761316,momo,v1,HEDGE,False,BTC,15m,2,True,2,True,1,False,1,False
1779324420727364,poly_updown_btc_15m_momo_HOLD,UP,0x4f277405b44ec0bd08282132b0c7cf3d523b859fd752507d3bb4160827af11c7,True,27.62761316,momo,v1,HOLD,False,BTC,15m,2,True,2,True,1,False,1,False
1779324420734291,poly_updown_btc_15m_momo_SELL,UP,0x4f277405b44ec0bd08282132b0c7cf3d523b859fd752507d3bb4160827af11c7,True,27.62761316,momo,v1,SELL,False,BTC,15m,2,True,2,True,1,False,1,False
1779324426782531,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa14c169c2a5b4d6621c942ff0979fbcb66e17a13192d377c6f9d7fc0c934bf13,True,24.5,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,1,False,1,False
1779324426783699,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa14c169c2a5b4d6621c942ff0979fbcb66e17a13192d377c6f9d7fc0c934bf13,True,24.5,momo,v1,HOLD,True,BTC,5m,2,True,2,True,1,False,1,False
1779324426787792,poly_updown_btc_5m_momo_SELL_f7,UP,0xa14c169c2a5b4d6621c942ff0979fbcb66e17a13192d377c6f9d7fc0c934bf13,True,24.5,momo,v1,SELL,True,BTC,5m,2,True,2,True,1,False,1,False
1779324426844188,poly_updown_btc_15m_momo_HOLD_f7,UP,0x4f277405b44ec0bd08282132b0c7cf3d523b859fd752507d3bb4160827af11c7,True,27.62761316,momo,v1,HOLD,True,BTC,15m,2,True,2,True,1,False,1,False
1779324426848070,poly_updown_btc_15m_momo_HEDGE_f7,UP,0x4f277405b44ec0bd08282132b0c7cf3d523b859fd752507d3bb4160827af11c7,True,27.62761316,momo,v1,HEDGE,True,BTC,15m,2,True,2,True,1,False,1,False
1779324426848409,poly_updown_btc_15m_momo_SELL_f7,UP,0x4f277405b44ec0bd08282132b0c7cf3d523b859fd752507d3bb4160827af11c7,True,27.62761316,momo,v1,SELL,True,BTC,15m,2,True,2,True,1,False,1,False
1779324604503339,poly_updown_btc_5m_sniper,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-25.400817,sniper,,,False,BTC,5m,2,True,2,True,1,False,1,False
1779324604503339,poly_updown_btc_5m_sniper,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999996,sniper,,,False,BTC,5m,2,True,2,True,1,False,1,False
1779324608568465,poly_updown_btc_5m_sniper,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-25.400817,sniper,,,False,BTC,5m,2,True,2,True,1,False,1,False
1779324608568465,poly_updown_btc_5m_sniper,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999996,sniper,,,False,BTC,5m,2,True,2,True,1,False,1,False
1779324665341909,poly_updown_eth_5m_momo_v2_HEDGE,UP,0x023dec042f99c6d89a090abda0f84fed213c6f8831a8d084cb1f874be768dca9,False,-24.999996,momo,v2,HEDGE,False,ETH,5m,2,True,2,True,1,False,1,False
1779324665344090,poly_updown_eth_5m_momo_v2_SELL,UP,0x023dec042f99c6d89a090abda0f84fed213c6f8831a8d084cb1f874be768dca9,False,-24.999996,momo,v2,SELL,False,ETH,5m,2,True,2,True,1,False,1,False
1779324665344903,poly_updown_btc_5m_momo_v2_SELL,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999984,momo,v2,SELL,False,BTC,5m,2,True,2,True,2,True,1,False
1779324665353676,poly_updown_btc_5m_momo_v2_HOLD,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999984,momo,v2,HOLD,False,BTC,5m,2,True,2,True,2,True,1,False
1779324665354453,poly_updown_sol_5m_momo_v2_HEDGE,UP,0x059a323f8daacb2780b519f7c992f921304862b688709286c61c7efee7d29bd6,False,-2.51860768,momo,v2,HEDGE,False,SOL,5m,2,True,2,True,1,False,1,False
1779324665355305,poly_updown_btc_5m_momo_v2_HEDGE,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999984,momo,v2,HEDGE,False,BTC,5m,2,True,2,True,2,True,1,False
1779324665355634,poly_updown_eth_5m_momo_v2_HOLD,UP,0x023dec042f99c6d89a090abda0f84fed213c6f8831a8d084cb1f874be768dca9,False,-24.999996,momo,v2,HOLD,False,ETH,5m,2,True,2,True,1,False,1,False
1779324665360928,poly_updown_sol_5m_momo_v2_HOLD,UP,0x059a323f8daacb2780b519f7c992f921304862b688709286c61c7efee7d29bd6,False,-25.518604,momo,v2,HOLD,False,SOL,5m,2,True,2,True,1,False,1,False
1779324665361577,poly_updown_sol_5m_momo_v2_SELL,UP,0x059a323f8daacb2780b519f7c992f921304862b688709286c61c7efee7d29bd6,False,-2.04922,momo,v2,SELL,False,SOL,5m,2,True,2,True,1,False,1,False
1779324669281296,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,1,False
1779324669281583,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,1,False
1779324669285320,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0x0a3655a9962ae3d793f5a87809d3612ba3e4bec90345bf7803840da0ee72c169,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,1,False
1779324669294135,poly_updown_sol_5m_momo_v2_HOLD_f7,UP,0x059a323f8daacb2780b519f7c992f921304862b688709286c61c7efee7d29bd6,False,-25.418604,momo,v2,HOLD,True,SOL,5m,2,True,2,True,1,False,1,False
1779324669294621,poly_updown_sol_5m_momo_v2_SELL_f7,UP,0x059a323f8daacb2780b519f7c992f921304862b688709286c61c7efee7d29bd6,False,-1.94922,momo,v2,SELL,True,SOL,5m,2,True,2,True,1,False,1,False
1779324669295430,poly_updown_sol_5m_momo_v2_HEDGE_f7,UP,0x059a323f8daacb2780b519f7c992f921304862b688709286c61c7efee7d29bd6,False,-2.41860768,momo,v2,HEDGE,True,SOL,5m,2,True,2,True,1,False,1,False
1779325208288793,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x438ea9c0f4899452d5cc57a7c4e3c42271937ccbc2e4eeafbb5c94d964f15147,True,25.49999592,volume_INV_NIGHT,,,False,BTC,5m,2,True,2,True,1,False,2,True
1779325208288793,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x438ea9c0f4899452d5cc57a7c4e3c42271937ccbc2e4eeafbb5c94d964f15147,True,25.49999592,volume_INV_NIGHT,,,False,BTC,5m,2,True,2,True,1,False,2,True
1779325208305267,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xdf2420966b2e5856023b6bdd53d7b3d0657f2bcfe16d8ec71fa3e13cd8b3869e,True,22.10194,volume_INV_NIGHT,,,False,SOL,5m,2,True,2,True,1,False,1,False
1779325208305267,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xdf2420966b2e5856023b6bdd53d7b3d0657f2bcfe16d8ec71fa3e13cd8b3869e,True,23.81645,volume_INV_NIGHT,,,False,SOL,5m,2,True,2,True,1,False,1,False
1779325208319375,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-24.999996,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,2,True
1779325208319375,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-25.0,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,2,True
1779325209378554,poly_updown_btc_15m_volume_INV_NIGHT,UP,0xc1a290d90c765a05b1770c94a98e32a32fbda7417a0858a19da3c0f2ededf746,False,-24.999958,volume_INV_NIGHT,,,False,BTC,15m,2,True,2,True,1,False,2,True
1779325209378554,poly_updown_btc_15m_volume_INV_NIGHT,UP,0xc1a290d90c765a05b1770c94a98e32a32fbda7417a0858a19da3c0f2ededf746,False,-24.999958,volume_INV_NIGHT,,,False,BTC,15m,2,True,2,True,1,False,2,True
1779325209379375,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-25.1102,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,2,True
1779325209379375,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-25.1102,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,2,True
1779325209389652,poly_updown_sol_15m_volume_INV_NIGHT,UP,0x1b300b0370f1eca89978ecce82895b61884936cfbe15e81bf2ff1e641381433a,False,-25.440812,volume_INV_NIGHT,,,False,SOL,15m,2,True,2,True,1,False,1,False
1779325209389652,poly_updown_sol_15m_volume_INV_NIGHT,UP,0x1b300b0370f1eca89978ecce82895b61884936cfbe15e81bf2ff1e641381433a,False,-25.440812,volume_INV_NIGHT,,,False,SOL,15m,2,True,2,True,1,False,1,False
1779325211093782,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x438ea9c0f4899452d5cc57a7c4e3c42271937ccbc2e4eeafbb5c94d964f15147,True,25.49999592,volume_INV_NIGHT,,,False,BTC,5m,2,True,2,True,1,False,2,True
1779325211093782,poly_updown_btc_5m_volume_INV_NIGHT,UP,0x438ea9c0f4899452d5cc57a7c4e3c42271937ccbc2e4eeafbb5c94d964f15147,True,25.49999592,volume_INV_NIGHT,,,False,BTC,5m,2,True,2,True,1,False,2,True
1779325211103898,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-24.999996,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,2,True
1779325211103898,poly_updown_eth_5m_volume_INV_NIGHT,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-25.0,volume_INV_NIGHT,,,False,ETH,5m,2,True,2,True,1,False,2,True
1779325211107002,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xdf2420966b2e5856023b6bdd53d7b3d0657f2bcfe16d8ec71fa3e13cd8b3869e,True,22.10194,volume_INV_NIGHT,,,False,SOL,5m,2,True,2,True,1,False,1,False
1779325211107002,poly_updown_sol_5m_volume_INV_NIGHT,UP,0xdf2420966b2e5856023b6bdd53d7b3d0657f2bcfe16d8ec71fa3e13cd8b3869e,True,23.81645,volume_INV_NIGHT,,,False,SOL,5m,2,True,2,True,1,False,1,False
1779325211552760,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-25.1102,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,2,True
1779325211552760,poly_updown_eth_15m_volume_INV_NIGHT,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-25.1102,volume_INV_NIGHT,,,False,ETH,15m,2,True,2,True,1,False,2,True
1779325211556695,poly_updown_btc_15m_volume_INV_NIGHT,UP,0xc1a290d90c765a05b1770c94a98e32a32fbda7417a0858a19da3c0f2ededf746,False,-24.999958,volume_INV_NIGHT,,,False,BTC,15m,2,True,2,True,1,False,2,True
1779325211556695,poly_updown_btc_15m_volume_INV_NIGHT,UP,0xc1a290d90c765a05b1770c94a98e32a32fbda7417a0858a19da3c0f2ededf746,False,-24.999958,volume_INV_NIGHT,,,False,BTC,15m,2,True,2,True,1,False,2,True
1779325211722172,poly_updown_sol_15m_volume_INV_NIGHT,UP,0x1b300b0370f1eca89978ecce82895b61884936cfbe15e81bf2ff1e641381433a,False,-25.440812,volume_INV_NIGHT,,,False,SOL,15m,2,True,2,True,1,False,1,False
1779325211722172,poly_updown_sol_15m_volume_INV_NIGHT,UP,0x1b300b0370f1eca89978ecce82895b61884936cfbe15e81bf2ff1e641381433a,False,-25.440812,volume_INV_NIGHT,,,False,SOL,15m,2,True,2,True,1,False,1,False
1779325260667851,poly_updown_eth_5m_momo_v2_HEDGE_f7,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-24.999996,momo,v2,HEDGE,True,ETH,5m,2,True,2,True,1,False,2,True
1779325260702491,poly_updown_eth_5m_momo_v2_SELL_f7,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-24.999996,momo,v2,SELL,True,ETH,5m,2,True,2,True,1,False,2,True
1779325260704597,poly_updown_eth_5m_momo_v2_HOLD_f7,UP,0xac1155797815c25ab89e10b8dc50f55b2f6b8f21eff259d32bc990d0e6745d3f,False,-24.999996,momo,v2,HOLD,True,ETH,5m,2,True,2,True,1,False,2,True
1779325260877015,poly_updown_eth_15m_momo_v2_SELL_f7,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-24.999958,momo,v2,SELL,True,ETH,15m,2,True,2,True,1,False,2,True
1779325260877170,poly_updown_eth_15m_momo_v2_HOLD_f7,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-24.999958,momo,v2,HOLD,True,ETH,15m,2,True,2,True,1,False,2,True
1779325260877485,poly_updown_eth_15m_momo_v2_HEDGE_f7,UP,0xdb36df6257fb3acea1829aa849fe5ff3d1a846419cfd11cdf4c53b275d35db6f,False,-24.999958,momo,v2,HEDGE,True,ETH,15m,2,True,2,True,1,False,2,True
1779325503420974,poly_updown_btc_5m_volume_INV_NIGHT,DOWN,0x8ec1fcb00f17f55c53c991729d2fe3e30e2098a0ef585c53a5a889969f44a88d,False,-25.151657,volume_INV_NIGHT,,,False,BTC,5m,2,False,2,False,2,False,2,False
