combo,symbol,n_trades,win_rate,expectancy,profit_factor,sharpe,max_dd,buy_hold_x,final_eq_x,outperform,median_hold_h,calmar
X_btc_band__S_zmag__E_trail_7__R_3loss_pause,SOLUSDT,23,0.5652173913043478,0.030726102098033045,2.16751017007655,0.8994118518851106,-0.22584836589302085,4.892586106246352,1.811165831182823,0.37018578556451204,58.0,1.0260849363408673
X_btc_band__S_zmag__E_trail_7__R_dd_pause,SOLUSDT,4,0.5,0.01949077104109759,1.546592634869715,0.250962632909695,-0.14542752017477276,4.892586106246352,1.0578448961966858,0.21621385361948725,40.5,0.1370351915033701
X_btc_band__S_zmag__E_tp5_trail3__R_none,SOLUSDT,155,0.4064516129032258,0.00310924123196147,1.187032259995102,0.5437206559904337,-0.34193860795625786,4.892586106246352,1.4178384179576482,0.289793247817856,12.0,0.3811607408794123
X_btc_band__S_zmag__E_tp5_trail3__R_3loss_pause,SOLUSDT,15,0.4666666666666667,0.0037806676688701742,1.2126979040689387,0.19965894946973523,-0.16126694823656657,4.892586106246352,1.0433874800507237,0.21325888955099506,9.0,0.09310947784316462
X_btc_band__S_zmag__E_tp5_trail3__R_dd_pause,SOLUSDT,11,0.5454545454545454,0.009749653677696405,1.644919289088946,0.40472658620353186,-0.11521355205772314,4.892586106246352,1.1006781005715114,0.22496857013232296,9.0,0.2971355628655618
X_btc_band__S_zmag__E_tp7_trail5__R_none,SOLUSDT,107,0.38317757009345793,0.002005030285831652,1.0838488495718963,0.2148098225558461,-0.5248456055264882,4.892586106246352,1.0437446882092003,0.21333189964232907,24.0,0.028841635398927676
X_btc_band__S_zmag__E_tp7_trail5__R_3loss_pause,SOLUSDT,18,0.4444444444444444,0.006736380143800868,1.3114161328054164,0.30715084542562615,-0.16894467462033505,4.892586106246352,1.09712949890883,0.22424326830101726,22.0,0.19570172216618215
X_btc_band__S_zmag__E_tp7_trail5__R_dd_pause,SOLUSDT,7,0.5714285714285714,0.022991374199778165,2.2381182162906352,0.6448317849438715,-0.11910327051537406,4.892586106246352,1.1582534464232785,0.2367364459757876,23.0,0.4441909719181379
X_btc_band__S_zmag__E_atr_stop__R_none,SOLUSDT,114,0.34210526315789475,0.003593694849421875,1.1660180007413257,0.36151204044688096,-0.4518931592382843,4.892586106246352,1.2097239069657333,0.24725653891329208,26.5,0.15289437637700437
X_btc_band__S_zmag__E_atr_stop__R_3loss_pause,SOLUSDT,10,0.4,0.003443085720092426,1.1545866367178963,0.11920065337887614,-0.1628309825210106,4.892586106246352,1.0194174193216818,0.2083596276456319,13.0,0.04158415624901185
X_btc_band__S_zmag__E_atr_stop__R_dd_pause,SOLUSDT,6,0.5,0.013921007531238412,1.5682296947186363,0.3336820943039226,-0.11953212542686809,4.892586106246352,1.072142267275813,0.21913610593526636,29.5,0.20701401332458036
X_btc_band__S_zmag_cap2__E_24h__R_none,SOLUSDT,132,0.48484848484848486,0.0007365057515658395,1.0355818754189843,0.07974564293576096,-0.5442604553113807,4.892586106246352,0.8862625098392728,0.18114397796858062,24.0,-0.07622088538257502
X_btc_band__S_zmag_cap2__E_24h__R_3loss_pause,SOLUSDT,29,0.4827586206896552,0.008235893853485996,1.5627805960688987,0.571163597053635,-0.138041469156631,4.892586106246352,1.223332536097542,0.2500380186535126,24.0,0.5309767466979791
X_btc_band__S_zmag_cap2__E_24h__R_dd_pause,SOLUSDT,10,0.4,-0.000422256839641157,0.9668682340461595,-0.01452243916583616,-0.138041469156631,4.892586106246352,0.9894201524545538,0.20222845974879497,24.0,-0.026987157196896584
X_btc_band__S_zmag_cap2__E_volscaled__R_none,SOLUSDT,172,0.4883720930232558,-0.0010784947054224491,0.9342741300141604,-0.15914484055396189,-0.5194951499093029,4.892586106246352,0.6962516644433103,0.14230749328139727,16.0,-0.22965444215436412
X_btc_band__S_zmag_cap2__E_volscaled__R_3loss_pause,SOLUSDT,17,0.47058823529411764,-0.008019359591208173,0.6644015405783771,-0.49168768746992697,-0.24792958677927154,4.892586106246352,0.8532509197260721,0.174396709878387,12.0,-0.21847727545471687
X_btc_band__S_zmag_cap2__E_volscaled__R_dd_pause,SOLUSDT,12,0.5,-0.003940590614839584,0.8464637333618032,-0.19521542498903882,-0.1826680106878048,4.892586106246352,0.9343098913550869,0.19096442475733966,12.0,-0.1289826348931487
X_btc_band__S_zmag_cap2__E_tp_3__R_none,SOLUSDT,166,0.5783132530120482,0.0008338057127733976,1.0480324243768164,0.1486578784353513,-0.5899884391895867,4.892586106246352,0.979511223532554,0.2002031650055202,24.0,-0.01226799314942381
X_btc_band__S_zmag_cap2__E_tp_3__R_3loss_pause,SOLUSDT,37,0.5405405405405406,0.002370226267412314,1.1523212805974277,0.2241765268004703,-0.1895130309749254,4.892586106246352,1.0604109442045575,0.21673833044056878,24.0,0.10973478130266873
X_btc_band__S_zmag_cap2__E_tp_3__R_dd_pause,SOLUSDT,9,0.4444444444444444,-0.006067277987585633,0.6557878770141995,-0.275969768737639,-0.1895130309749254,4.892586106246352,0.9397102565079263,0.19206821016562195,24.0,-0.11389316797685936
X_btc_band__S_zmag_cap2__E_tp_5__R_none,SOLUSDT,150,0.5466666666666666,0.0016384930564963924,1.084822426385779,0.2447972527813322,-0.5425742095235142,4.892586106246352,1.0656532105579717,0.21780980189545465,24.0,0.04158722403056223
X_btc_band__S_zmag_cap2__E_tp_5__R_3loss_pause,SOLUSDT,31,0.5161290322580645,0.007398913953370334,1.5116147649005023,0.6203526041117364,-0.18949513469711946,4.892586106246352,1.2206458114627143,0.2494888766299522,24.0,0.38243230972829206
X_btc_band__S_zmag_cap2__E_tp_5__R_dd_pause,SOLUSDT,9,0.4444444444444444,-0.00043536560610432033,0.97530060105062,-0.0200167609045145,-0.18949513469711946,4.892586106246352,0.9865816749134334,0.20164830081454616,24.0,-0.024956942981874074
X_btc_band__S_zmag_cap2__E_tp_7__R_none,SOLUSDT,135,0.5037037037037037,-0.00023141211478355136,0.9884456290926041,-0.012645349429969614,-0.574451061480072,4.892586106246352,0.8160787780147492,0.1667990629685318,24.0,-0.11982864696740207
X_btc_band__S_zmag_cap2__E_tp_7__R_3loss_pause,SOLUSDT,30,0.5,0.009156430813516336,1.648160012106411,0.6836625462254194,-0.13804146915663093,4.892586106246352,1.2730290254636518,0.2601955280538403,24.0,0.6403833593500889
X_btc_band__S_zmag_cap2__E_tp_7__R_dd_pause,SOLUSDT,30,0.5,0.009156430813516336,1.648160012106411,0.6836625462254194,-0.13804146915663093,4.892586106246352,1.2730290254636518,0.2601955280538403,24.0,0.6403833593500889
X_btc_band__S_zmag_cap2__E_trail_3__R_none,SOLUSDT,123,0.3902439024390244,0.0003827978802822409,1.0225171046595347,0.06452107891626087,-0.37254087170275535,4.892586106246352,0.9228961115408837,0.18863155220970454,15.0,-0.07452460720528296
X_btc_band__S_zmag_cap2__E_trail_3__R_3loss_pause,SOLUSDT,11,0.45454545454545453,-0.00473626428099732,0.7382329650566273,-0.18032428176014006,-0.1832178002971046,4.892586106246352,0.9425168406635561,0.19264185038261203,11.0,-0.11221519919427313
X_btc_band__S_zmag_cap2__E_trail_3__R_dd_pause,SOLUSDT,7,0.5714285714285714,0.0034433025351404472,1.247106044607202,0.12077400015793366,-0.1167170446229793,4.892586106246352,1.0192546566474436,0.20832636043873892,9.0,0.057530417729772486
X_btc_band__S_zmag_cap2__E_trail_5__R_none,SOLUSDT,89,0.34831460674157305,0.004186365103134888,1.1621486957818876,0.2994857980550418,-0.48776680787582305,4.892586106246352,1.1306083276924008,0.2310860357161535,32.0,0.09024167725150892
X_btc_band__S_zmag_cap2__E_trail_5__R_3loss_pause,SOLUSDT,28,0.5,0.017109270895719956,1.8541187414036675,0.7171337547921179,-0.18929406945482646,4.892586106246352,1.4927640226180812,0.30510735839932857,41.0,0.7974079861119513
X_btc_band__S_zmag_cap2__E_trail_5__R_dd_pause,SOLUSDT,5,0.6,0.018966105448790606,1.7798046732839419,0.3728869902393524,-0.11671704462297926,4.892586106246352,1.0863140216088505,0.2220326833332491,44.0,0.25255677604323673
X_btc_band__S_zmag_cap2__E_trail_7__R_none,SOLUSDT,71,0.39436619718309857,0.013966713886860974,1.415550956188154,0.7051017071137571,-0.5170386845745638,4.892586106246352,1.8421710403503653,0.3765229676792955,58.0,0.4624375223689782
X_btc_band__S_zmag_cap2__E_trail_7__R_3loss_pause,SOLUSDT,23,0.5652173913043478,0.0381975078982072,2.6101941047715553,1.1035262490595503,-0.22584836589302085,4.892586106246352,2.0668835327277963,0.4224521526742292,73.0,1.284788503247669
X_btc_band__S_zmag_cap2__E_trail_7__R_dd_pause,SOLUSDT,4,0.5,0.01949077104109759,1.546592634869715,0.250962632909695,-0.14542752017477276,4.892586106246352,1.0578448961966858,0.21621385361948725,40.5,0.1370351915033701
X_btc_band__S_zmag_cap2__E_tp5_trail3__R_none,SOLUSDT,155,0.4064516129032258,0.003112158948518195,1.1878036761076447,0.547047906149901,-0.33235415820478137,4.892586106246352,1.4203871804319297,0.29031419163344413,12.0,0.39429677704307325
X_btc_band__S_zmag_cap2__E_tp5_trail3__R_3loss_pause,SOLUSDT,15,0.4666666666666667,0.0037806676688701742,1.2126979040689387,0.19965894946973523,-0.16126694823656657,4.892586106246352,1.0433874800507237,0.21325888955099506,9.0,0.09310947784316462
X_btc_band__S_zmag_cap2__E_tp5_trail3__R_dd_pause,SOLUSDT,11,0.5454545454545454,0.009749653677696405,1.644919289088946,0.40472658620353186,-0.11521355205772314,4.892586106246352,1.1006781005715114,0.22496857013232296,9.0,0.2971355628655618
X_btc_band__S_zmag_cap2__E_tp7_trail5__R_none,SOLUSDT,107,0.38317757009345793,0.0023172365173391453,1.0974237642810303,0.24751606628837508,-0.5179251365959511,4.892586106246352,1.078438759208964,0.2204230514884805,24.0,0.05184650569988401
X_btc_band__S_zmag_cap2__E_tp7_trail5__R_3loss_pause,SOLUSDT,18,0.4444444444444444,0.006736380143800868,1.3114161328054164,0.30715084542562615,-0.16894467462033505,4.892586106246352,1.09712949890883,0.22424326830101726,22.0,0.19570172216618215
X_btc_band__S_zmag_cap2__E_tp7_trail5__R_dd_pause,SOLUSDT,7,0.5714285714285714,0.022991374199778165,2.2381182162906352,0.6448317849438715,-0.11910327051537406,4.892586106246352,1.1582534464232785,0.2367364459757876,23.0,0.4441909719181379
X_btc_band__S_zmag_cap2__E_atr_stop__R_none,SOLUSDT,114,0.34210526315789475,0.0034706701789106002,1.1613064749583626,0.35538331364259756,-0.4439101616984864,4.892586106246352,1.2011824599558425,0.24551074500708245,26.5,0.14966321779952324
X_btc_band__S_zmag_cap2__E_atr_stop__R_3loss_pause,SOLUSDT,10,0.4,0.003443085720092426,1.1545866367178963,0.11920065337887614,-0.1628309825210106,4.892586106246352,1.0194174193216818,0.2083596276456319,13.0,0.04158415624901185
X_btc_band__S_zmag_cap2__E_atr_stop__R_dd_pause,SOLUSDT,6,0.5,0.013921007531238412,1.5682296947186363,0.3336820943039226,-0.11953212542686809,4.892586106246352,1.072142267275813,0.21913610593526636,29.5,0.20701401332458036
X_btc_band__S_combo__E_24h__R_none,SOLUSDT,132,0.48484848484848486,-0.0005577817434057185,0.9617419537403383,-0.10191574727364704,-0.4519358763278199,4.892586106246352,0.8370811161043807,0.1710917494197356,24.0,-0.1338592753034899
X_btc_band__S_combo__E_24h__R_3loss_pause,SOLUSDT,29,0.4827586206896552,0.0051815701722860855,1.6058018610973177,0.5997217205537646,-0.08114450820169707,4.892586106246352,1.1455643720969224,0.2341429148552712,24.0,0.6019193142866414
X_btc_band__S_combo__E_24h__R_dd_pause,SOLUSDT,50,0.44,0.004882685772555724,1.5132378364369468,0.6153334704132107,-0.14541865333142612,4.892586106246352,1.2371363188029432,0.2528593860051833,24.0,0.5331578236169455
X_btc_band__S_combo__E_volscaled__R_none,SOLUSDT,172,0.4883720930232558,-0.0010861145947837962,0.90160840669645,-0.2391190251999977,-0.4208467825112616,4.892586106246352,0.7636336982318629,0.15607976674277307,16.0,-0.21453972401847551
X_btc_band__S_combo__E_volscaled__R_3loss_pause,SOLUSDT,17,0.47058823529411764,-0.004005365335595222,0.6650664551092245,-0.48079702099914845,-0.13010333009913017,4.892586106246352,0.9290431390118673,0.18988794858934835,12.0,-0.1959674021733654
X_btc_band__S_combo__E_volscaled__R_dd_pause,SOLUSDT,16,0.5,-0.003150205596166328,0.7284448219940447,-0.36971054699837125,-0.1144396076918463,4.892586106246352,0.9457718774211451,0.19330715022341266,12.0,-0.16929622708771624
X_btc_band__S_combo__E_tp_3__R_none,SOLUSDT,151,0.5298013245033113,0.00037112688584997573,1.0284942602031337,0.08671178637453467,-0.43925003766142273,4.892586106246352,0.9726122325331472,0.1987930741354589,24.0,-0.02207682677443574
X_btc_band__S_combo__E_tp_3__R_3loss_pause,SOLUSDT,31,0.5161290322580645,0.005058702314836367,1.5939998772804609,0.7234265840821827,-0.08540761062966742,4.892586106246352,1.1569370525361717,0.2364673870653218,24.0,0.6145181593107407
X_btc_band__S_combo__E_tp_3__R_dd_pause,SOLUSDT,50,0.5,0.005753721165616876,1.681256593721514,0.9156538066712459,-0.11020827343333542,4.892586106246352,1.3100787473264353,0.26776815346261584,24.0,0.9020331149921561
X_btc_band__S_combo__E_tp_5__R_none,SOLUSDT,135,0.4962962962962963,-0.001948507610570503,0.8655775898172928,-0.36261830031113207,-0.47117169622673655,4.892586106246352,0.7066625483626078,0.14443538305036954,24.0,-0.2434475586860027
X_btc_band__S_combo__E_tp_5__R_3loss_pause,SOLUSDT,29,0.4827586206896552,0.003182951304086889,1.3721338821408342,0.40734331338953333,-0.08114450820169689,4.892586106246352,1.085862099119755,0.2219403144961389,24.0,0.36142156656915836
X_btc_band__S_combo__E_tp_5__R_dd_pause,SOLUSDT,51,0.47058823529411764,0.0023965820316700524,1.2621290845223494,0.3703221804083261,-0.145418653331426,4.892586106246352,1.1108776069682038,0.2270532562625621,24.0,0.25847431225848966
X_btc_band__S_combo__E_tp_7__R_none,SOLUSDT,132,0.48484848484848486,-0.001433472606261174,0.9019507216105437,-0.2518647872159152,-0.4672400814346417,4.892586106246352,0.7551015495121104,0.1543358733223058,24.0,-0.20089900994146245
X_btc_band__S_combo__E_tp_7__R_3loss_pause,SOLUSDT,29,0.4827586206896552,0.003934713984979996,1.4600260105972602,0.47414266005669,-0.08114450820169707,4.892586106246352,1.108318116346228,0.22653011971138148,24.0,0.4528645917741917
X_btc_band__S_combo__E_tp_7__R_dd_pause,SOLUSDT,50,0.46,0.0033141167635919334,1.3553780054835727,0.45694224639256065,-0.1454186533314261,4.892586106246352,1.1555763355645277,0.2361892689204195,24.0,0.357931989246853
X_btc_band__S_combo__E_trail_3__R_none,SOLUSDT,93,0.3225806451612903,0.0008364968292887532,1.0544527644191366,0.08664124443710448,-0.3512461374175784,4.892586106246352,0.9803714198523191,0.2003789812918533,27.0,-0.01973581972590869
X_btc_band__S_combo__E_trail_3__R_3loss_pause,SOLUSDT,28,0.42857142857142855,0.00522688036861309,1.4775819173480547,0.42291408219591614,-0.11937612990065873,4.892586106246352,1.1329417130131374,0.23156295840490446,34.0,0.3750538400989815
X_btc_band__S_combo__E_trail_3__R_dd_pause,SOLUSDT,18,0.4444444444444444,0.0027009421207275348,1.27227472079256,0.21464936907699605,-0.11556430017222426,4.892586106246352,1.041100558307284,0.21279146359388826,34.0,0.12317172258207851
X_btc_band__S_combo__E_trail_5__R_none,SOLUSDT,70,0.38571428571428573,0.0075255483069252525,1.328659382160097,0.5757637280639898,-0.400565540247332,4.892586106246352,1.4343130592328979,0.29316051431403817,67.5,0.33683646642223525
X_btc_band__S_combo__E_trail_5__R_3loss_pause,SOLUSDT,20,0.6,0.02692833768692247,3.3089944557334996,1.1995349434309486,-0.1565633830157761,4.892586106246352,1.629037308025385,0.3329603756887584,96.0,1.1929556908935157
X_btc_band__S_combo__E_trail_5__R_dd_pause,SOLUSDT,8,0.75,0.012373348909991626,2.5581455405416667,0.48555427474285706,-0.10653391168483621,4.892586106246352,1.098020571995153,0.22442539551696658,91.5,0.3131125939558855
X_btc_band__S_combo__E_trail_7__R_none,SOLUSDT,62,0.45161290322580644,0.008213055062805773,1.2956767261918232,0.52434914093924,-0.3895380864751267,4.892586106246352,1.3950630554688321,0.28513817134209635,96.0,0.31814259256765604
X_btc_band__S_combo__E_trail_7__R_3loss_pause,SOLUSDT,8,0.5,0.0014709341948583136,1.0824126916462984,0.05971141849341362,-0.1625389905886476,4.892586106246352,1.0041231240833168,0.20523361311952293,93.5,0.008889524971019136
X_btc_band__S_combo__E_trail_7__R_dd_pause,SOLUSDT,8,0.5,0.0014709341948583136,1.0824126916462984,0.05971141849341362,-0.1625389905886476,4.892586106246352,1.0041231240833168,0.20523361311952293,93.5,0.008889524971019136
X_btc_band__S_combo__E_tp5_trail3__R_none,SOLUSDT,112,0.3482142857142857,-0.0002075818808210553,0.9863253480347236,-0.04038126134595102,-0.355455711542435,4.892586106246352,0.9114800896530294,0.18629822140265354,23.5,-0.09002705527439568
X_btc_band__S_combo__E_tp5_trail3__R_3loss_pause,SOLUSDT,7,0.42857142857142855,0.009354777188236695,1.6833004737294393,0.4242505783765866,-0.06949543414242287,4.892586106246352,1.0616517147732243,0.2169919326341168,20.0,0.305273861454895
X_btc_band__S_combo__E_tp5_trail3__R_dd_pause,SOLUSDT,18,0.3888888888888889,0.003835464897582282,1.2985322627104436,0.2838884290615954,-0.11911952561953679,4.892586106246352,1.0599312017194689,0.21664027544988068,22.0,0.17322174438333882
X_btc_band__S_combo__E_tp7_trail5__R_none,SOLUSDT,79,0.4177215189873418,0.00256781376370616,1.1139728749068971,0.24935972527804035,-0.4360586577574683,4.892586106246352,1.0931068177236456,0.2234210689369532,55.0,0.07277009008541506
X_btc_band__S_combo__E_tp7_trail5__R_3loss_pause,SOLUSDT,23,0.6086956521739131,0.01899689873792247,2.528686302955713,1.0598062523460245,-0.12666611780673007,4.892586106246352,1.499222393426712,0.30642739051902607,72.0,1.2054485654421025
X_btc_band__S_combo__E_tp7_trail5__R_dd_pause,SOLUSDT,9,0.6666666666666666,0.013427211093532385,2.0408602493750783,0.5665042099734284,-0.10653391168483621,4.892586106246352,1.1175911632224378,0.22842544596110675,87.0,0.3734311481627479
X_btc_band__S_combo__E_atr_stop__R_none,SOLUSDT,106,0.36792452830188677,0.00013111388693447736,1.0074484002315038,-0.00635522399765216,-0.3997102190393954,4.892586106246352,0.914323953040682,0.1868794811548369,43.0,-0.07741082017412766
X_btc_band__S_combo__E_atr_stop__R_3loss_pause,SOLUSDT,18,0.4444444444444444,0.0033207884596636542,1.2296527018738932,0.28811480453987987,-0.10044942516585416,4.892586106246352,1.0499294935328745,0.21459601747068532,43.5,0.1716700382841014
X_btc_band__S_combo__E_atr_stop__R_dd_pause,SOLUSDT,24,0.4166666666666667,-0.0007337903265942011,0.9577513358365178,-0.08895039329776448,-0.1460945145540863,4.892586106246352,0.9656417140964811,0.1973683637092557,43.5,-0.08346339324457118
X_none__S_flat__E_24h__R_none,ETHUSDT,166,0.5180722891566265,0.0014162371502105893,1.120666909385369,0.31053065535996205,-0.4761850222996651,1.200688988338978,1.1460481833194673,0.9544921244800453,24.0,0.10290091262112502
X_none__S_flat__E_24h__R_3loss_pause,ETHUSDT,31,0.7419354838709677,0.018332088629814332,5.076462237160936,1.4577048392676166,-0.06496985694974071,1.200688988338978,1.7226444535217889,1.4347132939937088,24.0,3.236567983965021
X_none__S_flat__E_24h__R_dd_pause,ETHUSDT,41,0.6341463414634146,0.011214640366051678,2.686158652930819,1.1194495198043752,-0.15402413188857042,1.200688988338978,1.540191671702796,1.2827565561615442,24.0,1.062517497805653
X_none__S_flat__E_volscaled__R_none,ETHUSDT,180,0.5444444444444444,0.00517426561790345,1.5995343402069915,1.2745803030787333,-0.24016513987862154,1.200688988338978,2.3283034530047386,1.9391395070805906,19.0,1.437530518735428
