size,sleeves,avg_pair_corr,sharpe,cagr,max_dd,calmar,min_year_return,max_year_return,per_year_positive,per_year_total
3,TTM_AVAX_4h + BB_BTC_4h + BB_SOL_4h,0.246,0.819,0.1818,-0.1926,0.944,-0.0401,0.6244,4,6
3,TTM_AVAX_4h + BB_BTC_4h + BB_DOGE_4h,0.222,0.408,0.0703,-0.2852,0.247,-0.0858,0.4374,3,6
3,TTM_AVAX_4h + BB_BTC_4h + HTFD_DOGE_4h,0.23,0.722,0.1538,-0.223,0.69,-0.0328,0.4684,5,6
3,TTM_AVAX_4h + BB_BTC_4h + HTFD_SOL_4h,0.248,0.775,0.1714,-0.1921,0.892,-0.0026,0.9052,4,6
3,TTM_AVAX_4h + BB_BTC_4h + LATBB_ETH_4h,0.071,0.371,0.0502,-0.289,0.174,-0.1959,0.5421,3,6
3,TTM_AVAX_4h + BB_BTC_4h + LATBB_SOL_4h,0.078,0.398,0.0551,-0.2589,0.213,-0.1395,0.6669,2,6
3,TTM_AVAX_4h + BB_BTC_4h + LATBB_BTC_4h,0.071,0.257,0.0302,-0.2981,0.101,-0.1833,0.4667,3,6
3,TTM_AVAX_4h + BB_BTC_4h + REGSW_BTC_4h,0.254,0.275,0.0374,-0.3523,0.106,-0.2434,0.6426,3,6
3,TTM_AVAX_4h + BB_BTC_4h + REGSW_ETH_4h,0.226,0.432,0.0741,-0.2585,0.287,-0.134,0.6722,3,6
3,TTM_AVAX_4h + BB_ETH_4h + BB_SOL_4h,0.264,1.001,0.2355,-0.1718,1.371,-0.0378,0.3927,5,6
3,TTM_AVAX_4h + BB_ETH_4h + BB_DOGE_4h,0.225,0.606,0.1205,-0.207,0.582,-0.0306,0.2061,5,6
3,TTM_AVAX_4h + BB_ETH_4h + HTFD_DOGE_4h,0.241,0.877,0.1969,-0.1806,1.09,-0.0305,0.3321,5,6
3,TTM_AVAX_4h + BB_ETH_4h + HTFD_SOL_4h,0.263,0.977,0.2308,-0.193,1.196,0.0157,0.6735,6,6
3,TTM_AVAX_4h + BB_ETH_4h + LATBB_ETH_4h,0.081,0.661,0.1063,-0.1956,0.543,-0.0141,0.3107,4,6
3,TTM_AVAX_4h + BB_ETH_4h + LATBB_SOL_4h,0.083,0.691,0.1113,-0.192,0.58,-0.0972,0.4352,4,6
3,TTM_AVAX_4h + BB_ETH_4h + LATBB_BTC_4h,0.058,0.544,0.0837,-0.1378,0.607,-0.0429,0.2352,5,6
3,TTM_AVAX_4h + BB_ETH_4h + REGSW_BTC_4h,0.201,0.541,0.099,-0.1882,0.526,-0.0199,0.4111,3,6
3,TTM_AVAX_4h + BB_ETH_4h + REGSW_ETH_4h,0.28,0.65,0.1318,-0.193,0.683,-0.0554,0.4407,5,6
3,TTM_AVAX_4h + BB_SOL_4h + BB_DOGE_4h,0.233,0.95,0.2175,-0.2355,0.923,-0.0931,0.5135,5,6
3,TTM_AVAX_4h + BB_SOL_4h + HTFD_DOGE_4h,0.24,1.202,0.2951,-0.2634,1.12,-0.093,0.5085,5,6
3,TTM_AVAX_4h + BB_SOL_4h + HTFD_SOL_4h,0.44,1.185,0.3352,-0.2535,1.322,-0.0467,0.7257,5,6
3,TTM_AVAX_4h + BB_SOL_4h + LATBB_ETH_4h,0.086,1.104,0.2055,-0.1821,1.128,-0.0765,0.384,5,6
3,TTM_AVAX_4h + BB_SOL_4h + LATBB_SOL_4h,0.098,1.143,0.2149,-0.1879,1.144,-0.0858,0.4872,5,6
3,TTM_AVAX_4h + BB_SOL_4h + LATBB_BTC_4h,0.068,0.991,0.1814,-0.2374,0.764,-0.1053,0.4045,5,6
3,TTM_AVAX_4h + BB_SOL_4h + REGSW_BTC_4h,0.182,0.939,0.1994,-0.2436,0.819,-0.0686,0.463,4,6
3,TTM_AVAX_4h + BB_SOL_4h + REGSW_ETH_4h,0.222,1.054,0.2366,-0.2053,1.152,-0.0204,0.4927,5,6
3,TTM_AVAX_4h + BB_DOGE_4h + HTFD_DOGE_4h,0.393,0.759,0.1812,-0.2833,0.64,-0.0859,0.3952,5,6
3,TTM_AVAX_4h + BB_DOGE_4h + HTFD_SOL_4h,0.226,0.96,0.2222,-0.2474,0.898,-0.0395,0.5384,5,6
3,TTM_AVAX_4h + BB_DOGE_4h + LATBB_ETH_4h,0.069,0.611,0.0957,-0.2024,0.473,-0.0693,0.2707,4,6
3,TTM_AVAX_4h + BB_DOGE_4h + LATBB_SOL_4h,0.053,0.676,0.1069,-0.2267,0.471,-0.0787,0.3003,4,6
3,TTM_AVAX_4h + BB_DOGE_4h + LATBB_BTC_4h,0.055,0.474,0.0703,-0.2006,0.35,-0.0982,0.2912,5,6
3,TTM_AVAX_4h + BB_DOGE_4h + REGSW_BTC_4h,0.153,0.512,0.0897,-0.2402,0.374,-0.0614,0.2763,4,6
3,TTM_AVAX_4h + BB_DOGE_4h + REGSW_ETH_4h,0.181,0.657,0.1259,-0.2406,0.523,-0.0131,0.3059,5,6
3,TTM_AVAX_4h + HTFD_DOGE_4h + HTFD_SOL_4h,0.241,1.21,0.3029,-0.2475,1.224,-0.0394,0.5694,5,6
3,TTM_AVAX_4h + HTFD_DOGE_4h + LATBB_ETH_4h,0.084,0.978,0.1742,-0.1932,0.902,-0.0693,0.2735,5,6
3,TTM_AVAX_4h + HTFD_DOGE_4h + LATBB_SOL_4h,0.065,1.036,0.1833,-0.2114,0.867,-0.0786,0.3313,5,6
3,TTM_AVAX_4h + HTFD_DOGE_4h + LATBB_BTC_4h,0.061,0.856,0.1484,-0.1825,0.813,-0.0981,0.2862,5,6
3,TTM_AVAX_4h + HTFD_DOGE_4h + REGSW_BTC_4h,0.169,0.833,0.1707,-0.2393,0.713,-0.0613,0.3073,5,6
3,TTM_AVAX_4h + HTFD_DOGE_4h + REGSW_ETH_4h,0.202,0.947,0.2045,-0.248,0.825,-0.0131,0.337,5,6
3,TTM_AVAX_4h + HTFD_SOL_4h + LATBB_ETH_4h,0.078,1.114,0.2087,-0.1728,1.208,-0.023,0.6433,5,6
3,TTM_AVAX_4h + HTFD_SOL_4h + LATBB_SOL_4h,0.107,1.126,0.2137,-0.1728,1.237,-0.0323,0.7681,5,6
3,TTM_AVAX_4h + HTFD_SOL_4h + LATBB_BTC_4h,0.071,1.003,0.1858,-0.1726,1.077,-0.0518,0.5679,5,6
3,TTM_AVAX_4h + HTFD_SOL_4h + REGSW_BTC_4h,0.186,0.924,0.1984,-0.2266,0.875,-0.0151,0.7439,5,6
3,TTM_AVAX_4h + HTFD_SOL_4h + REGSW_ETH_4h,0.221,1.033,0.2338,-0.2208,1.059,0.0331,0.7734,6,6
3,TTM_AVAX_4h + LATBB_ETH_4h + LATBB_SOL_4h,0.042,0.749,0.0878,-0.1599,0.549,-0.0621,0.405,3,6
3,TTM_AVAX_4h + LATBB_ETH_4h + LATBB_BTC_4h,0.033,0.515,0.0577,-0.1906,0.303,-0.1024,0.2051,3,6
3,TTM_AVAX_4h + LATBB_ETH_4h + REGSW_BTC_4h,0.06,0.517,0.0719,-0.2235,0.322,-0.1624,0.3809,3,6
3,TTM_AVAX_4h + LATBB_ETH_4h + REGSW_ETH_4h,0.208,0.662,0.1082,-0.1718,0.63,-0.0531,0.4106,4,6
3,TTM_AVAX_4h + LATBB_SOL_4h + LATBB_BTC_4h,0.003,0.6,0.0671,-0.15,0.447,-0.0909,0.3295,3,6
3,TTM_AVAX_4h + LATBB_SOL_4h + REGSW_BTC_4h,0.055,0.565,0.0794,-0.1805,0.44,-0.106,0.5055,3,6
3,TTM_AVAX_4h + LATBB_SOL_4h + REGSW_ETH_4h,0.086,0.732,0.1132,-0.1856,0.61,-0.0889,0.5351,4,6
3,TTM_AVAX_4h + LATBB_BTC_4h + REGSW_BTC_4h,0.176,0.373,0.0507,-0.2581,0.197,-0.1499,0.3055,3,6
3,TTM_AVAX_4h + LATBB_BTC_4h + REGSW_ETH_4h,0.066,0.585,0.087,-0.1651,0.527,-0.0405,0.3352,3,6
3,TTM_AVAX_4h + REGSW_BTC_4h + REGSW_ETH_4h,0.205,0.554,0.0992,-0.241,0.412,-0.1006,0.511,4,6
3,TTM_DOGE_4h + VWZ_ETH_4h + VWZ_DOGE_4h,0.034,-0.124,-0.0205,-0.2347,-0.087,-0.1652,0.0566,3,6
3,TTM_DOGE_4h + VWZ_ETH_4h + VWZ_INJ_4h,0.044,0.028,-0.0034,-0.23,-0.015,-0.1625,0.1029,4,6
3,TTM_DOGE_4h + VWZ_ETH_4h + BB_BTC_4h,0.054,0.065,-0.0043,-0.3248,-0.013,-0.1056,0.1467,3,6
3,TTM_DOGE_4h + VWZ_ETH_4h + BB_ETH_4h,0.056,0.273,0.0334,-0.2622,0.127,-0.0849,0.1484,4,6
3,TTM_DOGE_4h + VWZ_ETH_4h + BB_SOL_4h,0.041,0.79,0.1347,-0.2944,0.457,-0.0484,0.385,4,6
3,TTM_DOGE_4h + VWZ_ETH_4h + BB_DOGE_4h,0.152,0.168,0.0138,-0.3311,0.042,-0.2196,0.2717,3,6
3,TTM_DOGE_4h + VWZ_ETH_4h + HTFD_DOGE_4h,0.139,0.536,0.0901,-0.2816,0.32,-0.1885,0.2779,4,6
3,TTM_DOGE_4h + VWZ_ETH_4h + HTFD_SOL_4h,0.042,0.835,0.147,-0.2551,0.576,0.0052,0.2478,6,6
3,TTM_DOGE_4h + VWZ_ETH_4h + LATBB_ETH_4h,-0.001,0.157,0.0119,-0.2042,0.058,-0.115,0.1422,3,6
3,TTM_DOGE_4h + VWZ_ETH_4h + LATBB_SOL_4h,0.004,0.28,0.027,-0.162,0.167,-0.034,0.1086,4,6
3,TTM_DOGE_4h + VWZ_ETH_4h + LATBB_BTC_4h,0.009,-0.064,-0.0156,-0.2474,-0.063,-0.1908,0.1627,3,6
3,TTM_DOGE_4h + VWZ_ETH_4h + REGSW_BTC_4h,0.063,0.146,0.0105,-0.2561,0.041,-0.0722,0.1337,3,6
3,TTM_DOGE_4h + VWZ_ETH_4h + REGSW_ETH_4h,0.052,0.344,0.045,-0.1881,0.239,-0.0057,0.0981,5,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + VWZ_INJ_4h,0.065,0.141,0.0096,-0.2238,0.043,-0.1686,0.1656,3,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + BB_BTC_4h,0.061,0.141,0.0093,-0.3463,0.027,-0.1417,0.1407,4,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + BB_ETH_4h,0.072,0.352,0.0479,-0.2823,0.17,-0.0909,0.2112,5,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + BB_SOL_4h,0.04,0.864,0.148,-0.3072,0.482,-0.0412,0.4382,4,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + BB_DOGE_4h,0.144,0.23,0.0261,-0.3341,0.078,-0.2256,0.3249,3,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + HTFD_DOGE_4h,0.123,0.608,0.1041,-0.2788,0.373,-0.1945,0.3199,4,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + HTFD_SOL_4h,0.042,0.913,0.1618,-0.2767,0.585,0.0122,0.2972,6,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + LATBB_ETH_4h,0.054,0.26,0.025,-0.2108,0.119,-0.1211,0.1954,3,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + LATBB_SOL_4h,0.007,0.406,0.0422,-0.1673,0.252,-0.0268,0.1095,4,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + LATBB_BTC_4h,0.016,0.036,-0.003,-0.2644,-0.011,-0.1969,0.2159,3,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + REGSW_BTC_4h,0.063,0.225,0.0236,-0.2882,0.082,-0.1083,0.1868,3,6
3,TTM_DOGE_4h + VWZ_DOGE_4h + REGSW_ETH_4h,0.072,0.428,0.0598,-0.2197,0.272,0.0011,0.1513,6,6
3,TTM_DOGE_4h + VWZ_INJ_4h + BB_BTC_4h,0.054,0.245,0.028,-0.2948,0.095,-0.1166,0.1433,4,6
3,TTM_DOGE_4h + VWZ_INJ_4h + BB_ETH_4h,0.062,0.44,0.0642,-0.2852,0.225,-0.0882,0.2659,5,6
3,TTM_DOGE_4h + VWZ_INJ_4h + BB_SOL_4h,0.038,0.953,0.1659,-0.3144,0.528,-0.0452,0.4238,4,6
3,TTM_DOGE_4h + VWZ_INJ_4h + BB_DOGE_4h,0.154,0.317,0.0437,-0.312,0.14,-0.223,0.3105,3,6
3,TTM_DOGE_4h + VWZ_INJ_4h + HTFD_DOGE_4h,0.139,0.685,0.121,-0.2834,0.427,-0.1919,0.3055,4,6
3,TTM_DOGE_4h + VWZ_INJ_4h + HTFD_SOL_4h,0.044,1.002,0.1804,-0.2832,0.637,0.0084,0.2828,6,6
3,TTM_DOGE_4h + VWZ_INJ_4h + LATBB_ETH_4h,0.037,0.396,0.0427,-0.1998,0.214,-0.1184,0.181,3,6
3,TTM_DOGE_4h + VWZ_INJ_4h + LATBB_SOL_4h,0.011,0.543,0.0598,-0.1732,0.345,-0.0308,0.1378,5,6
3,TTM_DOGE_4h + VWZ_INJ_4h + LATBB_BTC_4h,0.026,0.178,0.0144,-0.2382,0.06,-0.1942,0.2015,3,6
3,TTM_DOGE_4h + VWZ_INJ_4h + REGSW_BTC_4h,0.062,0.333,0.0418,-0.265,0.158,-0.0831,0.1724,3,6
3,TTM_DOGE_4h + VWZ_INJ_4h + REGSW_ETH_4h,0.061,0.53,0.0779,-0.1968,0.396,0.0118,0.1369,6,6
3,TTM_DOGE_4h + BB_BTC_4h + BB_ETH_4h,0.305,0.372,0.0637,-0.3186,0.2,-0.0854,0.2207,4,6
3,TTM_DOGE_4h + BB_BTC_4h + BB_SOL_4h,0.221,0.763,0.1675,-0.287,0.584,-0.0157,0.4176,5,6
3,TTM_DOGE_4h + BB_BTC_4h + BB_DOGE_4h,0.333,0.317,0.0495,-0.3271,0.151,-0.1241,0.3043,3,6
3,TTM_DOGE_4h + BB_BTC_4h + HTFD_DOGE_4h,0.32,0.616,0.133,-0.2593,0.513,-0.0084,0.2993,5,6
3,TTM_DOGE_4h + BB_BTC_4h + HTFD_SOL_4h,0.234,0.745,0.1652,-0.2421,0.682,-0.077,0.5535,5,6
3,TTM_DOGE_4h + BB_BTC_4h + LATBB_ETH_4h,0.106,0.308,0.0406,-0.3107,0.131,-0.1459,0.1905,4,6
3,TTM_DOGE_4h + BB_BTC_4h + LATBB_SOL_4h,0.089,0.37,0.0523,-0.2036,0.257,-0.0894,0.315,3,6
3,TTM_DOGE_4h + BB_BTC_4h + LATBB_BTC_4h,0.104,0.18,0.0163,-0.352,0.046,-0.1333,0.1953,3,6
3,TTM_DOGE_4h + BB_BTC_4h + REGSW_BTC_4h,0.291,0.249,0.0316,-0.4209,0.075,-0.1934,0.2909,4,6
3,TTM_DOGE_4h + BB_BTC_4h + REGSW_ETH_4h,0.251,0.403,0.0691,-0.3006,0.23,-0.084,0.3206,4,6
3,TTM_DOGE_4h + BB_ETH_4h + BB_SOL_4h,0.239,0.9,0.2075,-0.3473,0.597,-0.0134,0.3713,5,6
3,TTM_DOGE_4h + BB_ETH_4h + BB_DOGE_4h,0.335,0.444,0.0837,-0.3316,0.253,-0.1454,0.258,3,6
3,TTM_DOGE_4h + BB_ETH_4h + HTFD_DOGE_4h,0.33,0.711,0.1605,-0.3062,0.524,-0.1143,0.3823,4,6
3,TTM_DOGE_4h + BB_ETH_4h + HTFD_SOL_4h,0.249,0.914,0.2155,-0.26,0.829,0.0128,0.3217,6,6
3,TTM_DOGE_4h + BB_ETH_4h + LATBB_ETH_4h,0.115,0.519,0.0827,-0.229,0.361,-0.0409,0.1873,5,6
3,TTM_DOGE_4h + BB_ETH_4h + LATBB_SOL_4h,0.094,0.595,0.0969,-0.2067,0.469,0.001,0.1388,6,6
3,TTM_DOGE_4h + BB_ETH_4h + LATBB_BTC_4h,0.09,0.378,0.0546,-0.2831,0.193,-0.1165,0.1877,4,6
3,TTM_DOGE_4h + BB_ETH_4h + REGSW_BTC_4h,0.238,0.453,0.0808,-0.2503,0.323,0.0183,0.1759,6,6
3,TTM_DOGE_4h + BB_ETH_4h + REGSW_ETH_4h,0.304,0.572,0.115,-0.2539,0.453,0.0636,0.1578,6,6
3,TTM_DOGE_4h + BB_SOL_4h + BB_DOGE_4h,0.297,0.781,0.1782,-0.3848,0.463,-0.0939,0.6533,4,6
3,TTM_DOGE_4h + BB_SOL_4h + HTFD_DOGE_4h,0.283,1.036,0.2554,-0.3914,0.653,-0.0686,0.6483,4,6
3,TTM_DOGE_4h + BB_SOL_4h + HTFD_SOL_4h,0.38,1.135,0.3165,-0.3844,0.823,-0.0223,0.6257,5,6
3,TTM_DOGE_4h + BB_SOL_4h + LATBB_ETH_4h,0.074,0.972,0.1777,-0.2702,0.658,-0.0521,0.5238,5,6
3,TTM_DOGE_4h + BB_SOL_4h + LATBB_SOL_4h,0.063,1.058,0.1952,-0.2722,0.717,-0.0614,0.438,5,6
3,TTM_DOGE_4h + BB_SOL_4h + LATBB_BTC_4h,0.054,0.842,0.1487,-0.3282,0.453,-0.0809,0.5443,4,6
3,TTM_DOGE_4h + BB_SOL_4h + REGSW_BTC_4h,0.173,0.842,0.1772,-0.324,0.547,-0.0442,0.5153,5,6
3,TTM_DOGE_4h + BB_SOL_4h + REGSW_ETH_4h,0.201,0.965,0.215,-0.2491,0.863,0.004,0.4798,6,6
3,TTM_DOGE_4h + BB_DOGE_4h + HTFD_DOGE_4h,0.571,0.563,0.1304,-0.4001,0.326,-0.2488,0.535,4,6
3,TTM_DOGE_4h + BB_DOGE_4h + HTFD_SOL_4h,0.3,0.835,0.1969,-0.3277,0.601,-0.026,0.5123,4,6
3,TTM_DOGE_4h + BB_DOGE_4h + LATBB_ETH_4h,0.192,0.384,0.0589,-0.2791,0.211,-0.1755,0.4105,4,6
3,TTM_DOGE_4h + BB_DOGE_4h + LATBB_SOL_4h,0.153,0.487,0.0798,-0.2194,0.364,-0.0543,0.3247,4,6
3,TTM_DOGE_4h + BB_DOGE_4h + LATBB_BTC_4h,0.176,0.234,0.0273,-0.3217,0.085,-0.2512,0.431,3,6
3,TTM_DOGE_4h + BB_DOGE_4h + REGSW_BTC_4h,0.279,0.363,0.0597,-0.2932,0.204,-0.0753,0.402,2,6
3,TTM_DOGE_4h + BB_DOGE_4h + REGSW_ETH_4h,0.294,0.504,0.0968,-0.2616,0.37,-0.0455,0.3664,5,6
3,TTM_DOGE_4h + HTFD_DOGE_4h + HTFD_SOL_4h,0.295,1.088,0.2781,-0.3514,0.791,-0.015,0.5073,5,6
3,TTM_DOGE_4h + HTFD_DOGE_4h + LATBB_ETH_4h,0.186,0.733,0.1369,-0.2519,0.544,-0.1444,0.4055,4,6
3,TTM_DOGE_4h + HTFD_DOGE_4h + LATBB_SOL_4h,0.144,0.829,0.1561,-0.2503,0.624,-0.0542,0.3196,4,6
3,TTM_DOGE_4h + HTFD_DOGE_4h + LATBB_BTC_4h,0.161,0.594,0.1051,-0.3162,0.332,-0.2201,0.426,4,6
3,TTM_DOGE_4h + HTFD_DOGE_4h + REGSW_BTC_4h,0.275,0.667,0.1402,-0.3028,0.463,-0.0442,0.3969,4,6
3,TTM_DOGE_4h + HTFD_DOGE_4h + REGSW_ETH_4h,0.295,0.785,0.1753,-0.2654,0.66,-0.0144,0.3614,5,6
3,TTM_DOGE_4h + HTFD_SOL_4h + LATBB_ETH_4h,0.077,1.027,0.1935,-0.2291,0.845,0.0014,0.3828,6,6
3,TTM_DOGE_4h + HTFD_SOL_4h + LATBB_SOL_4h,0.082,1.074,0.2049,-0.2497,0.821,-0.0079,0.4161,5,6
3,TTM_DOGE_4h + HTFD_SOL_4h + LATBB_BTC_4h,0.068,0.903,0.1666,-0.3053,0.546,-0.0273,0.4033,5,6
3,TTM_DOGE_4h + HTFD_SOL_4h + REGSW_BTC_4h,0.188,0.862,0.1867,-0.3073,0.607,0.0094,0.392,6,6
3,TTM_DOGE_4h + HTFD_SOL_4h + REGSW_ETH_4h,0.211,0.98,0.223,-0.2279,0.979,0.0576,0.4217,6,6
3,TTM_DOGE_4h + LATBB_ETH_4h + LATBB_SOL_4h,0.065,0.592,0.0725,-0.174,0.417,-0.0377,0.1951,4,6
3,TTM_DOGE_4h + LATBB_ETH_4h + LATBB_BTC_4h,0.078,0.273,0.0283,-0.2373,0.119,-0.1467,0.3015,3,6
3,TTM_DOGE_4h + LATBB_ETH_4h + REGSW_BTC_4h,0.11,0.389,0.0538,-0.292,0.184,-0.1124,0.2724,4,6
3,TTM_DOGE_4h + LATBB_ETH_4h + REGSW_ETH_4h,0.245,0.55,0.0908,-0.2171,0.418,-0.003,0.2369,5,6
3,TTM_DOGE_4h + LATBB_SOL_4h + LATBB_BTC_4h,0.025,0.418,0.0471,-0.2144,0.22,-0.0665,0.2156,4,6
3,TTM_DOGE_4h + LATBB_SOL_4h + REGSW_BTC_4h,0.082,0.477,0.0689,-0.253,0.272,-0.056,0.1866,4,6
3,TTM_DOGE_4h + LATBB_SOL_4h + REGSW_ETH_4h,0.1,0.65,0.1038,-0.2012,0.516,-0.0154,0.1833,5,6
3,TTM_DOGE_4h + LATBB_BTC_4h + REGSW_BTC_4h,0.224,0.241,0.0279,-0.3233,0.086,-0.0999,0.2929,3,6
3,TTM_DOGE_4h + LATBB_BTC_4h + REGSW_ETH_4h,0.101,0.441,0.0649,-0.2432,0.267,-0.0166,0.2574,4,6
3,TTM_DOGE_4h + REGSW_BTC_4h + REGSW_ETH_4h,0.246,0.484,0.0867,-0.298,0.291,-0.0506,0.2284,5,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + VWZ_INJ_4h,0.122,-0.342,-0.0229,-0.1333,-0.172,-0.1287,0.0905,2,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + BB_BTC_4h,0.006,-0.163,-0.029,-0.3158,-0.092,-0.1349,0.2291,2,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + BB_ETH_4h,0.004,0.143,0.0102,-0.1838,0.055,-0.1812,0.1361,4,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + BB_SOL_4h,0.014,0.868,0.1205,-0.182,0.662,-0.0418,0.2142,5,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + BB_DOGE_4h,0.003,0.082,0.0022,-0.2579,0.009,-0.1377,0.1008,3,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + HTFD_DOGE_4h,0.003,0.616,0.0772,-0.1973,0.391,-0.1066,0.2591,4,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + HTFD_SOL_4h,0.012,0.886,0.1256,-0.1769,0.71,0.0116,0.3304,6,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + LATBB_ETH_4h,0.033,-0.042,-0.0058,-0.1253,-0.047,-0.0435,0.0888,2,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + LATBB_SOL_4h,0.044,0.096,0.0043,-0.1964,0.022,-0.1145,0.1151,3,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + LATBB_BTC_4h,0.039,-0.385,-0.0307,-0.2001,-0.153,-0.1088,0.0268,2,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + REGSW_BTC_4h,0.045,-0.019,-0.0092,-0.1936,-0.048,-0.091,0.0675,2,6
3,VWZ_ETH_4h + VWZ_DOGE_4h + REGSW_ETH_4h,0.025,0.248,0.0232,-0.1436,0.162,-0.0727,0.0974,4,6
3,VWZ_ETH_4h + VWZ_INJ_4h + BB_BTC_4h,0.004,-0.022,-0.0112,-0.2633,-0.042,-0.1493,0.2318,3,6
3,VWZ_ETH_4h + VWZ_INJ_4h + BB_ETH_4h,-0.001,0.26,0.0256,-0.1982,0.129,-0.1956,0.1908,4,6
3,VWZ_ETH_4h + VWZ_INJ_4h + BB_SOL_4h,0.017,0.976,0.138,-0.1889,0.73,-0.0458,0.2434,5,6
3,VWZ_ETH_4h + VWZ_INJ_4h + BB_DOGE_4h,0.018,0.212,0.0194,-0.2109,0.092,-0.135,0.1212,4,6
3,VWZ_ETH_4h + VWZ_INJ_4h + HTFD_DOGE_4h,0.024,0.721,0.0936,-0.181,0.517,-0.1039,0.2842,4,6
3,VWZ_ETH_4h + VWZ_INJ_4h + HTFD_SOL_4h,0.019,0.993,0.1436,-0.1827,0.786,0.0076,0.3331,6,6
3,VWZ_ETH_4h + VWZ_INJ_4h + LATBB_ETH_4h,0.022,0.185,0.0112,-0.1213,0.093,-0.0431,0.1184,2,6
3,VWZ_ETH_4h + VWZ_INJ_4h + LATBB_SOL_4h,0.053,0.32,0.0213,-0.1723,0.124,-0.1289,0.1447,4,6
3,VWZ_ETH_4h + VWZ_INJ_4h + LATBB_BTC_4h,0.054,-0.141,-0.0138,-0.1435,-0.096,-0.1061,0.0671,2,6
3,VWZ_ETH_4h + VWZ_INJ_4h + REGSW_BTC_4h,0.05,0.129,0.0084,-0.1674,0.05,-0.0658,0.0702,3,6
3,VWZ_ETH_4h + VWZ_INJ_4h + REGSW_ETH_4h,0.019,0.385,0.0407,-0.1426,0.286,-0.0871,0.1001,5,6
3,VWZ_ETH_4h + BB_BTC_4h + BB_ETH_4h,0.129,0.198,0.0198,-0.324,0.061,-0.2018,0.3092,4,6
3,VWZ_ETH_4h + BB_BTC_4h + BB_SOL_4h,0.089,0.715,0.1341,-0.2358,0.569,-0.0164,0.3612,5,6
3,VWZ_ETH_4h + BB_BTC_4h + BB_DOGE_4h,0.084,0.191,0.0184,-0.339,0.054,-0.1174,0.1742,3,6
3,VWZ_ETH_4h + BB_BTC_4h + HTFD_DOGE_4h,0.093,0.561,0.0986,-0.2114,0.466,-0.0091,0.2053,5,6
3,VWZ_ETH_4h + BB_BTC_4h + HTFD_SOL_4h,0.097,0.667,0.1249,-0.1872,0.667,-0.0703,0.6425,5,6
3,VWZ_ETH_4h + BB_BTC_4h + LATBB_ETH_4h,-0.022,0.095,0.0036,-0.2727,0.013,-0.1286,0.279,2,6
3,VWZ_ETH_4h + BB_BTC_4h + LATBB_SOL_4h,0.018,0.134,0.009,-0.2632,0.034,-0.1351,0.4037,2,6
3,VWZ_ETH_4h + BB_BTC_4h + LATBB_BTC_4h,0.02,-0.057,-0.0182,-0.314,-0.058,-0.1161,0.2033,1,6
3,VWZ_ETH_4h + BB_BTC_4h + REGSW_BTC_4h,0.167,0.067,-0.0063,-0.3748,-0.017,-0.1761,0.3796,2,6
3,VWZ_ETH_4h + BB_BTC_4h + REGSW_ETH_4h,0.097,0.236,0.0272,-0.263,0.103,-0.0933,0.4093,2,6
3,VWZ_ETH_4h + BB_ETH_4h + BB_SOL_4h,0.093,0.89,0.1758,-0.2247,0.782,-0.0141,0.2572,5,6
3,VWZ_ETH_4h + BB_ETH_4h + BB_DOGE_4h,0.073,0.371,0.0551,-0.229,0.241,-0.0574,0.2072,3,6
3,VWZ_ETH_4h + BB_ETH_4h + HTFD_DOGE_4h,0.089,0.699,0.1288,-0.2031,0.634,-0.0263,0.3996,4,6
3,VWZ_ETH_4h + BB_ETH_4h + HTFD_SOL_4h,0.098,0.873,0.175,-0.193,0.907,0.0063,0.4104,6,6
3,VWZ_ETH_4h + BB_ETH_4h + LATBB_ETH_4h,-0.026,0.396,0.0466,-0.1628,0.286,-0.0956,0.112,5,6
3,VWZ_ETH_4h + BB_ETH_4h + LATBB_SOL_4h,0.01,0.444,0.0535,-0.184,0.291,-0.1814,0.1717,5,6
3,VWZ_ETH_4h + BB_ETH_4h + LATBB_BTC_4h,-0.008,0.223,0.0217,-0.168,0.129,-0.0751,0.1127,3,6
3,VWZ_ETH_4h + BB_ETH_4h + REGSW_BTC_4h,0.1,0.317,0.0429,-0.1977,0.217,-0.1041,0.1477,5,6
