tag,fire_us,pnl,won,vwap,slug
v6c3_v7,1780155300000000,3.473689655172415,1,0.58,eth-updown-5m-1780155000
cloud_vwap_v7,1780155900000000,-4.999999999999999,0,0.61,eth-updown-5m-1780155600
v8_grandparent,1780155900000000,-4.999999999999999,0,0.61,eth-updown-5m-1780155600
v6c3_v7,1780156200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780155900
v8_grandparent,1780156200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780155900
cloud_ribbon_v6,1780156200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780155900
cloud_ribbon_v6,1780164300000000,-5.0,0,0.74,eth-updown-5m-1780164000
cloud_vwap_v7,1780164300000000,-5.0,0,0.74,eth-updown-5m-1780164000
v6c3_v7,1780164300000000,-5.0,0,0.74,eth-updown-5m-1780164000
cloud_vwap_v7,1780167000000000,3.3310762711864412,1,0.59,eth-updown-5m-1780166700
v8_grandparent,1780179300000000,2.124394320929826,1,0.6913307128607264,eth-updown-5m-1780179000
v6c3_v7,1780180800000000,-5.0,0,0.65,eth-updown-5m-1780180500
v8_grandparent,1780180800000000,-5.0,0,0.65,eth-updown-5m-1780180500
cloud_vwap_v7,1780180800000000,-5.0,0,0.65,eth-updown-5m-1780180500
cloud_ribbon_v6,1780180800000000,-5.0,0,0.65,eth-updown-5m-1780180500
cloud_vwap_v7,1780182600000000,3.7745714285714276,1,0.56,eth-updown-5m-1780182300
v8_grandparent,1780187700000000,-5.0,0,0.68,eth-updown-5m-1780187400
v6c3_v7,1780187700000000,-5.0,0,0.68,eth-updown-5m-1780187400
cloud_ribbon_v6,1780187700000000,-5.0,0,0.68,eth-updown-5m-1780187400
cloud_vwap_v7,1780187700000000,-5.0,0,0.68,eth-updown-5m-1780187400
v8_grandparent,1780188000000000,3.0602213114754098,1,0.61,eth-updown-5m-1780187700
v8_grandparent,1780188300000000,-5.0,0,0.71,eth-updown-5m-1780188000
v6c3_v7,1780188300000000,-5.0,0,0.71,eth-updown-5m-1780188000
cloud_ribbon_v6,1780188300000000,-5.0,0,0.71,eth-updown-5m-1780188000
cloud_vwap_v7,1780188300000000,-5.0,0,0.71,eth-updown-5m-1780188000
v6c3_v7,1780190700000000,-5.0,0,0.73,eth-updown-5m-1780190400
cloud_ribbon_v6,1780190700000000,-5.0,0,0.73,eth-updown-5m-1780190400
v8_grandparent,1780190700000000,-5.0,0,0.73,eth-updown-5m-1780190400
cloud_vwap_v7,1780190700000000,-5.0,0,0.73,eth-updown-5m-1780190400
cloud_vwap_v7,1780191600000000,3.621429824561404,1,0.57,eth-updown-5m-1780191300
cloud_ribbon_v6,1780191600000000,3.621429824561404,1,0.57,eth-updown-5m-1780191300
v8_grandparent,1780191600000000,3.621429824561404,1,0.57,eth-updown-5m-1780191300
v6c3_v7,1780191600000000,3.621429824561404,1,0.57,eth-updown-5m-1780191300
v8_grandparent,1780192200000000,-5.0,0,0.4799999999999999,eth-updown-5m-1780191900
cloud_ribbon_v6,1780192800000000,1.940753521126761,1,0.71,eth-updown-5m-1780192500
cloud_vwap_v7,1780192800000000,1.940753521126761,1,0.71,eth-updown-5m-1780192500
v8_grandparent,1780192800000000,1.940753521126761,1,0.71,eth-updown-5m-1780192500
v6c3_v7,1780192800000000,1.940753521126761,1,0.71,eth-updown-5m-1780192500
cloud_vwap_v7,1780193100000000,1.6657567567567568,1,0.74,eth-updown-5m-1780192800
v6c3_v7,1780193100000000,1.6657567567567568,1,0.74,eth-updown-5m-1780192800
cloud_ribbon_v6,1780193100000000,1.6657567567567568,1,0.74,eth-updown-5m-1780192800
v8_grandparent,1780194000000000,0.2981489361702125,1,0.9400000000000001,eth-updown-5m-1780193700
cloud_vwap_v7,1780194300000000,1.5791666666666668,1,0.75,eth-updown-5m-1780194000
cloud_ribbon_v6,1780194300000000,1.5791666666666668,1,0.75,eth-updown-5m-1780194000
v8_grandparent,1780195200000000,2.456757575757575,1,0.66,eth-updown-5m-1780194900
cloud_vwap_v7,1780195200000000,2.456757575757575,1,0.66,eth-updown-5m-1780194900
cloud_ribbon_v6,1780195500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780195200
v6c3_v7,1780195500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780195200
cloud_vwap_v7,1780195500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780195200
v8_grandparent,1780195500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780195200
cloud_ribbon_v6,1780195800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780195500
cloud_vwap_v7,1780195800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780195500
v6c3_v7,1780195800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780195500
cloud_ribbon_v6,1780196100000000,-5.0,0,0.62,eth-updown-5m-1780195800
cloud_vwap_v7,1780196100000000,-5.0,0,0.62,eth-updown-5m-1780195800
v8_grandparent,1780196400000000,1.33325641025641,1,0.78,eth-updown-5m-1780196100
cloud_ribbon_v6,1780196400000000,1.33325641025641,1,0.78,eth-updown-5m-1780196100
cloud_vwap_v7,1780196400000000,1.33325641025641,1,0.78,eth-updown-5m-1780196100
cloud_ribbon_v6,1780196700000000,4.075119787528008,1,0.5413812111189857,eth-updown-5m-1780196400
cloud_vwap_v7,1780196700000000,4.075119787528008,1,0.5413812111189857,eth-updown-5m-1780196400
v6c3_v7,1780212600000000,-5.000000000000001,0,0.54,eth-updown-5m-1780212300
cloud_ribbon_v6,1780212600000000,-5.000000000000001,0,0.54,eth-updown-5m-1780212300
cloud_vwap_v7,1780212600000000,-5.000000000000001,0,0.54,eth-updown-5m-1780212300
cloud_vwap_v7,1780212900000000,4.098259259259258,1,0.54,eth-updown-5m-1780212600
v6c3_v7,1780212900000000,4.098259259259258,1,0.54,eth-updown-5m-1780212600
cloud_ribbon_v6,1780212900000000,4.098259259259258,1,0.54,eth-updown-5m-1780212600
cloud_ribbon_v6,1780214400000000,1.8207785162077854,1,0.7227722772277227,eth-updown-5m-1780214100
cloud_vwap_v7,1780214400000000,1.8207785162077854,1,0.7227722772277227,eth-updown-5m-1780214100
v6c3_v7,1780214400000000,1.8207785162077854,1,0.7227722772277227,eth-updown-5m-1780214100
v6c3_v7,1780214700000000,1.5791666666666668,1,0.75,eth-updown-5m-1780214400
v8_grandparent,1780214700000000,1.5791666666666668,1,0.75,eth-updown-5m-1780214400
cloud_ribbon_v6,1780214700000000,1.5791666666666668,1,0.75,eth-updown-5m-1780214400
cloud_vwap_v7,1780214700000000,1.5791666666666668,1,0.75,eth-updown-5m-1780214400
v8_grandparent,1780215300000000,0.8298529411764708,1,0.85,eth-updown-5m-1780215000
cloud_ribbon_v6,1780215300000000,0.8298529411764708,1,0.85,eth-updown-5m-1780215000
v6c3_v7,1780215300000000,0.8298529411764708,1,0.85,eth-updown-5m-1780215000
v8_grandparent,1780222800000000,3.3310762711864412,1,0.59,eth-updown-5m-1780222500
cloud_vwap_v7,1780222800000000,3.3310762711864412,1,0.59,eth-updown-5m-1780222500
v8_grandparent,1780223100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780222800
cloud_ribbon_v6,1780223100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780222800
cloud_vwap_v7,1780223400000000,2.2409411764705878,1,0.68,eth-updown-5m-1780223100
cloud_ribbon_v6,1780223400000000,2.2409411764705878,1,0.68,eth-updown-5m-1780223100
cloud_vwap_v7,1780223700000000,2.140818902437789,1,0.6897103216649006,eth-updown-5m-1780223400
cloud_ribbon_v6,1780223700000000,2.140818902437789,1,0.6897103216649006,eth-updown-5m-1780223400
v8_grandparent,1780224300000000,1.1799999999999997,1,0.8,eth-updown-5m-1780224000
cloud_ribbon_v6,1780224300000000,1.1799999999999997,1,0.8,eth-updown-5m-1780224000
cloud_vwap_v7,1780224300000000,1.1799999999999997,1,0.8,eth-updown-5m-1780224000
v8_grandparent,1780224900000000,-5.0,0,0.6,eth-updown-5m-1780224600
cloud_vwap_v7,1780224900000000,-5.0,0,0.6,eth-updown-5m-1780224600
v8_grandparent,1780231800000000,2.931516129032258,1,0.62,eth-updown-5m-1780231500
cloud_ribbon_v6,1780231800000000,2.931516129032258,1,0.62,eth-updown-5m-1780231500
v6c3_v7,1780231800000000,2.931516129032258,1,0.62,eth-updown-5m-1780231500
cloud_vwap_v7,1780231800000000,2.931516129032258,1,0.62,eth-updown-5m-1780231500
cloud_vwap_v7,1780232100000000,-5.0,0,0.5749633213053649,eth-updown-5m-1780231800
cloud_ribbon_v6,1780233300000000,-5.0,0,0.62,eth-updown-5m-1780233000
cloud_vwap_v7,1780233300000000,-5.0,0,0.62,eth-updown-5m-1780233000
v6c3_v7,1780233300000000,-5.0,0,0.62,eth-updown-5m-1780233000
cloud_vwap_v7,1780235100000000,3.93340909090909,1,0.55,eth-updown-5m-1780234800
v8_grandparent,1780235100000000,3.93340909090909,1,0.55,eth-updown-5m-1780234800
cloud_ribbon_v6,1780235100000000,3.93340909090909,1,0.55,eth-updown-5m-1780234800
v8_grandparent,1780236300000000,2.3753800476648537,1,0.6673971511106683,eth-updown-5m-1780236000
v6c3_v7,1780236300000000,2.3753800476648537,1,0.6673971511106683,eth-updown-5m-1780236000
cloud_vwap_v7,1780236300000000,2.3753800476648537,1,0.6673971511106683,eth-updown-5m-1780236000
cloud_ribbon_v6,1780236300000000,2.3753800476648537,1,0.6673971511106683,eth-updown-5m-1780236000
cloud_vwap_v7,1780237500000000,1.480704126602564,1,0.76171875,eth-updown-5m-1780237200
cloud_ribbon_v6,1780237500000000,1.480704126602564,1,0.76171875,eth-updown-5m-1780237200
cloud_ribbon_v6,1780238100000000,2.931516129032258,1,0.62,eth-updown-5m-1780237800
cloud_vwap_v7,1780238100000000,2.931516129032258,1,0.62,eth-updown-5m-1780237800
cloud_vwap_v7,1780239000000000,1.9091075973334044,1,0.7133232939684552,eth-updown-5m-1780238700
cloud_ribbon_v6,1780239000000000,1.9091075973334044,1,0.7133232939684552,eth-updown-5m-1780238700
v8_grandparent,1780239600000000,1.940753521126761,1,0.71,eth-updown-5m-1780239300
cloud_ribbon_v6,1780240200000000,1.1063395061728392,1,0.81,eth-updown-5m-1780239900
cloud_ribbon_v6,1780240500000000,4.447384615384615,1,0.52,eth-updown-5m-1780240200
cloud_vwap_v7,1780240500000000,4.447384615384615,1,0.52,eth-updown-5m-1780240200
cloud_vwap_v7,1780240800000000,4.632421568627452,1,0.51,eth-updown-5m-1780240500
cloud_ribbon_v6,1780240800000000,4.632421568627452,1,0.51,eth-updown-5m-1780240500
cloud_vwap_v7,1780241400000000,-5.0,0,0.7090215502606402,eth-updown-5m-1780241100
cloud_ribbon_v6,1780241400000000,-5.0,0,0.7090215502606402,eth-updown-5m-1780241100
cloud_vwap_v7,1780242300000000,1.5791666666666668,1,0.75,eth-updown-5m-1780242000
v8_grandparent,1780242300000000,1.5791666666666668,1,0.75,eth-updown-5m-1780242000
cloud_ribbon_v6,1780242300000000,1.5791666666666668,1,0.75,eth-updown-5m-1780242000
v8_grandparent,1780242900000000,3.621429824561404,1,0.57,eth-updown-5m-1780242600
v8_grandparent,1780243200000000,4.632421568627452,1,0.51,eth-updown-5m-1780242900
cloud_ribbon_v6,1780243800000000,-5.0,0,0.58,eth-updown-5m-1780243500
cloud_vwap_v7,1780243800000000,-5.0,0,0.58,eth-updown-5m-1780243500
cloud_vwap_v7,1780244100000000,2.0378571428571433,1,0.7,eth-updown-5m-1780243800
v8_grandparent,1780244100000000,2.0378571428571433,1,0.7,eth-updown-5m-1780243800
cloud_ribbon_v6,1780244100000000,2.0378571428571433,1,0.7,eth-updown-5m-1780243800
cloud_vwap_v7,1780244700000000,-5.0,0,0.63,eth-updown-5m-1780244400
cloud_ribbon_v6,1780244700000000,-5.0,0,0.63,eth-updown-5m-1780244400
cloud_vwap_v7,1780258500000000,3.0602213114754098,1,0.61,eth-updown-5m-1780258200
v8_grandparent,1780258500000000,3.0602213114754098,1,0.61,eth-updown-5m-1780258200
cloud_ribbon_v6,1780258500000000,3.0602213114754098,1,0.61,eth-updown-5m-1780258200
v8_grandparent,1780258800000000,-5.0,0,0.64,eth-updown-5m-1780258500
cloud_ribbon_v6,1780261800000000,2.931516129032258,1,0.62,eth-updown-5m-1780261500
v8_grandparent,1780261800000000,2.931516129032258,1,0.62,eth-updown-5m-1780261500
cloud_vwap_v7,1780261800000000,2.931516129032258,1,0.62,eth-updown-5m-1780261500
cloud_ribbon_v6,1780262100000000,-5.000000000000001,0,0.54,eth-updown-5m-1780261800
v8_grandparent,1780262100000000,-5.000000000000001,0,0.54,eth-updown-5m-1780261800
cloud_vwap_v7,1780262100000000,-5.000000000000001,0,0.54,eth-updown-5m-1780261800
cloud_vwap_v7,1780262400000000,1.2556139240506328,1,0.79,eth-updown-5m-1780262100
cloud_ribbon_v6,1780262400000000,1.2556139240506328,1,0.79,eth-updown-5m-1780262100
v8_grandparent,1780262700000000,3.473689655172415,1,0.58,eth-updown-5m-1780262400
cloud_ribbon_v6,1780263000000000,2.2409411764705878,1,0.68,eth-updown-5m-1780262700
cloud_vwap_v7,1780263000000000,2.2409411764705878,1,0.68,eth-updown-5m-1780262700
v8_grandparent,1780263000000000,2.2409411764705878,1,0.68,eth-updown-5m-1780262700
cloud_ribbon_v6,1780263600000000,0.6398181818181817,1,0.88,eth-updown-5m-1780263300
v6c3_v7,1780263600000000,0.6398181818181817,1,0.88,eth-updown-5m-1780263300
cloud_ribbon_v6,1780263900000000,3.621429824561404,1,0.57,eth-updown-5m-1780263600
cloud_vwap_v7,1780263900000000,3.621429824561404,1,0.57,eth-updown-5m-1780263600
v6c3_v7,1780263900000000,3.621429824561404,1,0.57,eth-updown-5m-1780263600
cloud_vwap_v7,1780264500000000,2.569807692307692,1,0.65,eth-updown-5m-1780264200
v8_grandparent,1780264500000000,2.569807692307692,1,0.65,eth-updown-5m-1780264200
cloud_ribbon_v6,1780264500000000,2.569807692307692,1,0.65,eth-updown-5m-1780264200
v8_grandparent,1780265100000000,13.97176923076923,1,0.26,eth-updown-5m-1780264800
cloud_ribbon_v6,1780266300000000,1.1063395061728392,1,0.81,eth-updown-5m-1780266000
v8_grandparent,1780266600000000,0.5205555555555553,1,0.9,eth-updown-5m-1780266300
cloud_ribbon_v6,1780266600000000,0.5205555555555553,1,0.9,eth-updown-5m-1780266300
v8_grandparent,1780266900000000,1.5791666666666668,1,0.75,eth-updown-5m-1780266600
cloud_vwap_v7,1780267200000000,1.940753521126761,1,0.71,eth-updown-5m-1780266900
v6c3_v7,1780267200000000,1.940753521126761,1,0.71,eth-updown-5m-1780266900
cloud_ribbon_v6,1780267200000000,1.940753521126761,1,0.71,eth-updown-5m-1780266900
cloud_vwap_v7,1780267500000000,2.6865,1,0.64,eth-updown-5m-1780267200
v8_grandparent,1780267500000000,2.6865,1,0.64,eth-updown-5m-1780267200
v6c3_v7,1780267800000000,1.940753521126761,1,0.71,eth-updown-5m-1780267500
cloud_vwap_v7,1780267800000000,1.940753521126761,1,0.71,eth-updown-5m-1780267500
cloud_ribbon_v6,1780267800000000,1.940753521126761,1,0.71,eth-updown-5m-1780267500
v8_grandparent,1780267800000000,1.940753521126761,1,0.71,eth-updown-5m-1780267500
cloud_ribbon_v6,1780268100000000,-5.0,0,0.68,eth-updown-5m-1780267800
cloud_vwap_v7,1780268100000000,-5.0,0,0.68,eth-updown-5m-1780267800
v6c3_v7,1780268100000000,-5.0,0,0.68,eth-updown-5m-1780267800
cloud_ribbon_v6,1780269000000000,2.2409411764705878,1,0.68,eth-updown-5m-1780268700
cloud_vwap_v7,1780269000000000,2.2409411764705878,1,0.68,eth-updown-5m-1780268700
cloud_vwap_v7,1780270200000000,4.207673747201342,1,0.5335652036440528,eth-updown-5m-1780269900
cloud_ribbon_v6,1780270200000000,4.207673747201342,1,0.5335652036440528,eth-updown-5m-1780269900
cloud_ribbon_v6,1780270800000000,2.2409411764705878,1,0.68,eth-updown-5m-1780270500
cloud_vwap_v7,1780270800000000,2.2409411764705878,1,0.68,eth-updown-5m-1780270500
cloud_vwap_v7,1780271100000000,-5.0,0,0.62,eth-updown-5m-1780270800
cloud_ribbon_v6,1780271100000000,-5.0,0,0.62,eth-updown-5m-1780270800
v8_grandparent,1780271400000000,1.4130064935064934,1,0.77,eth-updown-5m-1780271100
cloud_ribbon_v6,1780271400000000,1.4130064935064934,1,0.77,eth-updown-5m-1780271100
cloud_vwap_v7,1780271400000000,1.4130064935064934,1,0.77,eth-updown-5m-1780271100
cloud_vwap_v7,1780271700000000,-5.0,0,0.68,eth-updown-5m-1780271400
cloud_ribbon_v6,1780271700000000,-5.0,0,0.68,eth-updown-5m-1780271400
v8_grandparent,1780271700000000,-5.0,0,0.68,eth-updown-5m-1780271400
cloud_ribbon_v6,1780272000000000,1.0345609756097565,1,0.82,eth-updown-5m-1780271700
v8_grandparent,1780272000000000,1.0345609756097565,1,0.82,eth-updown-5m-1780271700
v8_grandparent,1780272300000000,5.025581632653061,1,0.49,eth-updown-5m-1780272000
v8_grandparent,1780272600000000,-5.0,0,0.0849056603773585,eth-updown-5m-1780272300
v8_grandparent,1780272900000000,2.456757575757575,1,0.66,eth-updown-5m-1780272600
v8_grandparent,1780273500000000,2.3471865671641785,1,0.67,eth-updown-5m-1780273200
cloud_ribbon_v6,1780273500000000,2.3471865671641785,1,0.67,eth-updown-5m-1780273200
cloud_vwap_v7,1780273500000000,2.3471865671641785,1,0.67,eth-updown-5m-1780273200
cloud_vwap_v7,1780274400000000,2.6865,1,0.64,eth-updown-5m-1780274100
v8_grandparent,1780274700000000,10.887532258064516,1,0.31,eth-updown-5m-1780274400
cloud_ribbon_v6,1780275600000000,2.006676087026268,1,0.7031791621273645,eth-updown-5m-1780275300
cloud_vwap_v7,1780275600000000,2.006676087026268,1,0.7031791621273645,eth-updown-5m-1780275300
v8_grandparent,1780280100000000,-5.000000000000001,0,0.54,eth-updown-5m-1780279800
cloud_vwap_v7,1780280100000000,-5.000000000000001,0,0.54,eth-updown-5m-1780279800
cloud_vwap_v7,1780281000000000,3.621429824561404,1,0.57,eth-updown-5m-1780280700
v6c3_v7,1780281300000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780281000
v8_grandparent,1780281300000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780281000
cloud_ribbon_v6,1780281300000000,0.579477528089887,1,0.8900000000000001,eth-updown-5m-1780281000
cloud_vwap_v7,1780282500000000,4.269462264150942,1,0.53,eth-updown-5m-1780282200
v8_grandparent,1780282500000000,4.269462264150942,1,0.53,eth-updown-5m-1780282200
v8_grandparent,1780282800000000,2.700160024455979,1,0.6388500698742264,eth-updown-5m-1780282500
cloud_ribbon_v6,1780283100000000,1.8464444444444446,1,0.72,eth-updown-5m-1780282800
cloud_vwap_v7,1780283100000000,1.8464444444444446,1,0.72,eth-updown-5m-1780282800
cloud_vwap_v7,1780283400000000,-5.0,0,0.78,eth-updown-5m-1780283100
cloud_ribbon_v6,1780283400000000,-5.0,0,0.78,eth-updown-5m-1780283100
cloud_ribbon_v6,1780283700000000,1.940753521126761,1,0.71,eth-updown-5m-1780283400
cloud_vwap_v7,1780283700000000,1.940753521126761,1,0.71,eth-updown-5m-1780283400
cloud_ribbon_v6,1780284300000000,4.279738562091501,1,0.5294117647058825,eth-updown-5m-1780284000
v6c3_v7,1780284300000000,4.279738562091501,1,0.5294117647058825,eth-updown-5m-1780284000
v8_grandparent,1780284300000000,4.279738562091501,1,0.5294117647058825,eth-updown-5m-1780284000
cloud_vwap_v7,1780284300000000,4.279738562091501,1,0.5294117647058825,eth-updown-5m-1780284000
cloud_vwap_v7,1780284900000000,1.5791666666666668,1,0.75,eth-updown-5m-1780284600
v6c3_v7,1780284900000000,1.5791666666666668,1,0.75,eth-updown-5m-1780284600
cloud_ribbon_v6,1780284900000000,1.5791666666666668,1,0.75,eth-updown-5m-1780284600
v8_grandparent,1780284900000000,1.5791666666666668,1,0.75,eth-updown-5m-1780284600
v6c3_v7,1780285200000000,2.2409411764705878,1,0.68,eth-updown-5m-1780284900
cloud_vwap_v7,1780285200000000,2.2409411764705878,1,0.68,eth-updown-5m-1780284900
cloud_ribbon_v6,1780285200000000,2.2409411764705878,1,0.68,eth-updown-5m-1780284900
v8_grandparent,1780286400000000,3.473689655172415,1,0.58,eth-updown-5m-1780286100
cloud_ribbon_v6,1780287000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780286700
v8_grandparent,1780287000000000,1.1799999999999997,1,0.8,eth-updown-5m-1780286700
cloud_vwap_v7,1780287900000000,-5.0,0,0.52,eth-updown-5m-1780287600
v8_grandparent,1780290000000000,3.0602213114754098,1,0.61,eth-updown-5m-1780289700
v8_grandparent,1780290600000000,4.078325393502863,1,0.5411894359822097,eth-updown-5m-1780290300
cloud_vwap_v7,1780290600000000,4.078325393502863,1,0.5411894359822097,eth-updown-5m-1780290300
v8_grandparent,1780291200000000,2.8070079365079366,1,0.63,eth-updown-5m-1780290900
cloud_vwap_v7,1780291200000000,2.8070079365079366,1,0.63,eth-updown-5m-1780290900
v6c3_v7,1780291500000000,1.4130064935064934,1,0.77,eth-updown-5m-1780291200
cloud_ribbon_v6,1780291500000000,1.4130064935064934,1,0.77,eth-updown-5m-1780291200
cloud_vwap_v7,1780291500000000,1.4130064935064934,1,0.77,eth-updown-5m-1780291200
v8_grandparent,1780291800000000,0.24565789473684235,1,0.95,eth-updown-5m-1780291500
v6c3_v7,1780291800000000,0.24565789473684235,1,0.95,eth-updown-5m-1780291500
cloud_ribbon_v6,1780291800000000,0.24565789473684235,1,0.95,eth-updown-5m-1780291500
cloud_vwap_v7,1780292100000000,2.1378768115942033,1,0.69,eth-updown-5m-1780291800
cloud_vwap_v7,1780292400000000,4.098259259259258,1,0.54,eth-updown-5m-1780292100
v8_grandparent,1780292400000000,4.098259259259258,1,0.54,eth-updown-5m-1780292100
v6c3_v7,1780293900000000,-5.0,0,0.74,eth-updown-5m-1780293600
cloud_ribbon_v6,1780293900000000,-5.0,0,0.74,eth-updown-5m-1780293600
cloud_vwap_v7,1780293900000000,-5.0,0,0.74,eth-updown-5m-1780293600
cloud_vwap_v7,1780294500000000,2.2409411764705878,1,0.68,eth-updown-5m-1780294200
v8_grandparent,1780294800000000,7.9648075551499025,1,0.37930363742462553,eth-updown-5m-1780294500
v8_grandparent,1780295400000000,2.0378571428571433,1,0.7,eth-updown-5m-1780295100
v8_grandparent,1780296300000000,4.632421568627452,1,0.51,eth-updown-5m-1780296000
cloud_vwap_v7,1780296600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780296300
cloud_ribbon_v6,1780296600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780296300
cloud_ribbon_v6,1780297200000000,3.976837889282121,1,0.5473290343125548,eth-updown-5m-1780296900
cloud_vwap_v7,1780297200000000,3.976837889282121,1,0.5473290343125548,eth-updown-5m-1780296900
cloud_vwap_v7,1780298100000000,-5.0,0,0.57,eth-updown-5m-1780297800
cloud_ribbon_v6,1780298100000000,-5.0,0,0.57,eth-updown-5m-1780297800
v6c3_v7,1780298100000000,-5.0,0,0.57,eth-updown-5m-1780297800
cloud_vwap_v7,1780298400000000,-5.0,0,0.64,eth-updown-5m-1780298100
v8_grandparent,1780298400000000,-5.0,0,0.64,eth-updown-5m-1780298100
v8_grandparent,1780298700000000,1.2556139240506328,1,0.79,eth-updown-5m-1780298400
cloud_ribbon_v6,1780298700000000,1.2556139240506328,1,0.79,eth-updown-5m-1780298400
