slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777631400,Down,49.44773538741775,88.50020018692611,141.06999969482422,0.06997200005340574,3.192036120533774,20.0,3,121.06999969482422,0,2,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777631700,Down,52.57423688660461,70.15000011771917,125.0,0.06997200005340574,2.3457349957296256,20.0,3,105.0,0,3,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777632000,Down,21.61284886831222,110.93539962372779,136.38999938964844,0.06997200005340574,3.9117228976618383,20.0,3,116.38999938964844,0,2,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777632300,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,7,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777632600,Down,14.155453373968559,99.18120049868821,116.61000061035156,0.06997200005340574,3.343318737748203,20.0,3,96.61000061035156,0,1,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777636800,Up,14.24916075791061,43.99999924004078,60.0,0.0,1.750840002048611,0.0,2,60.0,0,0,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777637100,Down,3.337499712407589,45.000000298023224,50.0,0.0,1.6624999895691868,0.0,1,50.0,0,0,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777637400,Up,-9.730028190681455,9.800000190734862,0.0,0.06997200005340573,0.0,0.0,0,0.0,0,5,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777637700,Up,-3.9012778863997477,52.29999989271164,50.0,0.06997200005340574,1.6712499937415124,0.0,1,50.0,0,1,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777638000,Up,9.6287211965828,87.30000078678131,100.0,0.06997200005340574,3.1412500166893005,0.0,2,100.0,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777638300,Up,10.177055586104835,217.6426997926414,235.67000007629395,0.06997200005340574,7.920216697601127,0.0,8,235.67000007629395,0,3,0,0,8,8,PAT+ACC-M-t210-COMBO
