slug,outcome,n_fills,n_buys,n_sells,n_maker,n_taker,buy_shares,sell_shares,buy_usd,sell_usd,avg_buy_px,avg_sell_px,size_p50,size_p90,first_offset,last_offset,median_offset,n_unique_offsets,mc,asset_sym,slot_start_s,median_book_spread,wallet,span_s,fires_per_min,maker_pct,sell_pct
eth-updown-5m-1778872500,Down,43,26,17,17,26,231.929733,335.281922,87.5178283283383,144.36281625863643,0.38576923540005315,0.4223529363379759,11.25,25.700000000000006,37,256,201.0,25,updown_5m,ETH,1778872500,0.010000020265579224,0xce25e214,219,11.78082191780822,39.53488372093023,39.53488372093023
eth-updown-5m-1778872500,Up,42,32,10,10,32,332.241922,235.029733,200.56413289858614,151.84899479790758,0.6031249985098839,0.6639999896287918,10.625,27.0,37,256,214.0,25,updown_5m,ETH,1778872500,0.014999985694885254,0xce25e214,219,11.506849315068493,23.809523809523807,23.809523809523807
eth-updown-5m-1778872800,Down,60,40,20,20,40,399.407233,408.666425,131.5825037266851,135.12656985910453,0.3364999939221889,0.3759999990463257,10.0,26.0,13,286,138.5,33,updown_5m,ETH,1778872800,0.01000000536441803,0xce25e214,273,13.186813186813188,33.33333333333333,33.33333333333333
eth-updown-5m-1778872800,Up,64,47,17,17,47,384.59642499999995,405.807233,258.2773902932427,278.4317981644523,0.6572340422488273,0.6182352900505066,6.0,26.400000000000006,13,286,149.0,32,updown_5m,ETH,1778872800,0.010000050067901611,0xce25e214,273,14.065934065934066,26.5625,26.5625
eth-updown-5m-1778873100,Down,17,10,7,7,10,139.1076,136.28402799999998,68.39165344954729,73.33071704348302,0.49200000762939455,0.5499999991485051,13.0,33.794166,13,111,60.0,12,updown_5m,ETH,1778873100,0.010000020265579224,0xce25e214,98,10.408163265306122,41.17647058823529,41.17647058823529
eth-updown-5m-1778873100,Up,22,15,7,7,15,137.454028,143.26,65.25065166235132,74.91169905036688,0.4746666709582011,0.5428571445601327,10.75,23.53500000000001,13,111,77.0,13,updown_5m,ETH,1778873100,0.010000020265579224,0xce25e214,98,13.46938775510204,31.818181818181817,31.818181818181817
eth-updown-5m-1778874600,Down,40,27,13,13,27,265.715433,252.35999999999999,195.02561638332404,198.78259752511977,0.7466666786758988,0.7838461490777823,6.975,28.812,23,234,152.0,22,updown_5m,ETH,1778874600,0.010000050067901611,0xce25e214,211,11.374407582938389,32.5,32.5
eth-updown-5m-1778874600,Up,37,27,10,10,27,254.61,270.71543299999996,58.09460026279092,76.9478367245137,0.23407407656863885,0.2770000010728836,10.0,29.799999999999997,23,234,129.0,22,updown_5m,ETH,1778874600,0.01000000536441803,0xce25e214,211,10.52132701421801,27.027027027027028,27.027027027027028
eth-updown-5m-1778876100,Down,44,30,14,14,30,238.10999999999999,231.61457099999998,181.61790228962897,135.0591958398841,0.7990000069141387,0.5907142907381058,5.88,28.98515600000001,92,262,138.0,17,updown_5m,ETH,1778876100,0.009999990463256836,0xce25e214,170,15.529411764705882,31.818181818181817,31.818181818181817
eth-updown-5m-1778876100,Up,27,19,8,8,19,180.619867,265.147034,70.61658137305763,72.83610604869789,0.3705263216244547,0.29625000059604645,10.0,32.75600000000004,38,262,152.0,15,updown_5m,ETH,1778876100,0.01000000536441803,0xce25e214,224,7.232142857142857,29.629629629629626,29.629629629629626
eth-updown-5m-1778876400,Down,27,18,9,9,18,276.455,250.80965400000002,242.56549481451512,224.4770464712782,0.8622222079171075,0.8722222182485793,10.98,42.00000000000004,69,293,118.0,16,updown_5m,ETH,1778876400,0.009999990463256836,0xce25e214,224,7.232142857142857,33.33333333333333,33.33333333333333
eth-updown-5m-1778876400,Up,17,6,11,11,6,159.12,357.961848,12.688799839317799,62.95185790298331,0.13499999729295573,0.21272727305238898,28.0,58.800000000000004,69,293,176.0,12,updown_5m,ETH,1778876400,0.009999997913837433,0xce25e214,224,4.553571428571429,64.70588235294117,64.70588235294117
eth-updown-5m-1778876700,Down,31,19,12,12,19,212.73000000000002,284.36,35.30789991423487,58.6314994160831,0.19421052677850975,0.19499999905625978,15.0,30.0,10,255,147.0,23,updown_5m,ETH,1778876700,0.010000001639127731,0xce25e214,245,7.591836734693878,38.70967741935484,38.70967741935484
eth-updown-5m-1778876700,Up,36,25,11,11,25,284.36,212.73,229.32459772229194,180.01859977304935,0.813999993801117,0.7718181826851584,7.585,32.5,10,255,125.0,23,updown_5m,ETH,1778876700,0.009999990463256836,0xce25e214,245,8.816326530612246,30.555555555555557,30.555555555555557
eth-updown-5m-1778877000,Down,25,18,7,7,18,317.05739000000005,195.968909,276.6842561066353,180.7135688097395,0.8627777894337972,0.9228571483067104,15.0,34.93482880000001,13,158,15.0,10,updown_5m,ETH,1778877000,0.06999999284744263,0xce25e214,145,10.344827586206897,28.000000000000004,28.000000000000004
eth-updown-5m-1778877000,Up,20,17,3,3,17,199.01910800000002,338.844531,17.95799128726879,58.267349918019335,0.10176470437470604,0.1599999964237213,12.563536,47.00000000000013,13,158,109.0,10,updown_5m,ETH,1778877000,0.010000001639127731,0xce25e214,145,8.275862068965518,15.0,15.0
sol-updown-15m-1778841900,Down,4,4,0,0,4,38.6,0.0,7.526999853551388,0.0,0.1874999962747097,,10.55,12.38,295,379,320.0,4,updown_15m,SOL,1778841900,0.019999995827674866,0xce25e214,84,2.857142857142857,0.0,0.0
sol-updown-15m-1778841900,Up,6,2,4,4,2,8.186900000000001,48.71,6.923019988757373,40.5330002206564,0.8449999988079071,0.8400000035762787,9.5,14.855,295,379,320.0,4,updown_15m,SOL,1778841900,0.020000040531158447,0xce25e214,84,4.285714285714286,66.66666666666666,66.66666666666666
sol-updown-15m-1778842800,Down,4,1,3,3,1,15.0,56.12,14.399999678134918,43.767200772762294,0.9599999785423279,0.7200000087420145,16.52,28.512,141,731,511.0,4,updown_15m,SOL,1778842800,0.015000015497207642,0xce25e214,590,0.4067796610169491,75.0,75.0
sol-updown-15m-1778842800,Up,7,6,1,1,6,56.12,15.0,13.015599975883962,0.8999999798834324,0.3116666649778684,0.05999999865889549,8.96,16.532,141,731,332.0,4,updown_15m,SOL,1778842800,0.009999997913837433,0xce25e214,590,0.711864406779661,14.285714285714285,14.285714285714285
sol-updown-15m-1778843700,Down,7,3,4,4,3,49.0,41.92,23.269999563694,26.34880039215088,0.46333332856496173,0.6300000101327896,8.96,26.69600000000001,58,396,216.0,5,updown_15m,SOL,1778843700,0.02000001072883606,0xce25e214,338,1.242603550295858,57.14285714285714,57.14285714285714
sol-updown-15m-1778843700,Up,8,6,2,2,6,41.92,49.0,16.5888001537323,27.589999973773956,0.3966666708389918,0.574999988079071,7.040000000000001,19.471999999999994,58,396,216.0,5,updown_15m,SOL,1778843700,0.02000001072883606,0xce25e214,338,1.4201183431952662,25.0,25.0
sol-updown-15m-1778844600,Down,12,8,4,4,8,45.86,88.0,30.3692005610466,67.07999992370605,0.7187500149011612,0.7275000065565109,5.0,25.300000000000004,12,868,780.0,9,updown_15m,SOL,1778844600,0.020000040531158447,0xce25e214,856,0.8411214953271028,33.33333333333333,33.33333333333333
sol-updown-15m-1778844600,Up,13,8,5,5,8,88.0,45.86,23.839999683201313,16.44940007776022,0.3224999960511923,0.3600000001490116,8.96,19.520000000000003,12,868,593.0,9,updown_15m,SOL,1778844600,0.019999980926513672,0xce25e214,856,0.911214953271028,38.46153846153847,38.46153846153847
sol-updown-15m-1778845500,Down,53,40,13,13,40,266.87165,205.623332,186.33053850552642,121.422490309811,0.6892500080168247,0.6192307655627911,5.12,18.49,12,866,666.0,30,updown_15m,SOL,1778845500,0.029999971389770508,0xce25e214,854,3.7236533957845435,24.528301886792452,24.528301886792452
sol-updown-15m-1778845500,Up,48,28,20,20,28,185.497132,259.31965,76.33708485211777,83.50138767281186,0.4207142932074411,0.36000000461936,5.12,20.206896200000003,12,866,638.0,31,updown_15m,SOL,1778845500,0.0299999862909317,0xce25e214,854,3.3723653395784545,41.66666666666667,41.66666666666667
sol-updown-15m-1778846400,Down,19,17,2,2,17,198.9125,43.58,182.0965007223189,41.525199362039565,0.8476470568600822,0.949999988079071,5.92,28.919999999999998,92,622,188.0,10,updown_15m,SOL,1778846400,0.029999971389770508,0xce25e214,530,2.150943396226415,10.526315789473683,10.526315789473683
sol-updown-15m-1778846400,Up,12,4,8,8,4,43.58,198.9125,2.7705999670922754,21.710500146634878,0.06499999947845936,0.1625000019557774,18.715,37.34,92,622,370.0,10,updown_15m,SOL,1778846400,0.019999999552965164,0xce25e214,530,1.3584905660377358,66.66666666666666,66.66666666666666
sol-updown-15m-1778847300,Down,2,0,2,2,0,0.0,33.211577,0.0,13.746799286266208,,0.42000000178813934,16.6057885,18.6264193,110,212,161.0,2,updown_15m,SOL,1778847300,0.01000000536441803,0xce25e214,102,1.1764705882352942,100.0,100.0
sol-updown-15m-1778847300,Up,6,6,0,0,6,33.211577000000005,0.0,19.79689358662021,0.0,0.6033333341280619,,5.12,8.96,110,212,212.0,2,updown_15m,SOL,1778847300,0.009999990463256836,0xce25e214,102,3.5294117647058822,0.0,0.0
sol-updown-15m-1778851800,Down,36,31,5,5,31,300.786928,227.89,276.5513163596933,211.09350412726403,0.8970967915750319,0.9016000151634216,5.0,44.945,12,701,54.0,14,updown_15m,SOL,1778851800,0.050000011920928955,0xce25e214,689,3.134978229317852,13.88888888888889,13.88888888888889
sol-updown-15m-1778851800,Up,27,14,13,13,14,223.53160000000003,311.876928,21.000979802466183,40.16042897644741,0.05642857123166323,0.14923076818768793,11.94,42.09347320000001,12,701,115.0,15,updown_15m,SOL,1778851800,0.020000001415610313,0xce25e214,689,2.351233671988389,48.148148148148145,48.148148148148145
sol-updown-15m-1778852700,Down,72,51,21,21,51,467.079089,449.77786,366.19017244456785,320.81473657087463,0.7717647067472047,0.5347619070893243,5.5,23.828,50,844,449.0,43,updown_15m,SOL,1778852700,0.030000008642673492,0xce25e214,794,5.440806045340051,29.166666666666668,29.166666666666668
sol-updown-15m-1778852700,Up,71,43,28,28,43,455.37446,491.489089,150.91221020684742,123.66569070971238,0.46976744045698365,0.26285714256976334,10.0,23.68,50,844,552.0,43,updown_15m,SOL,1778852700,0.030000030994415283,0xce25e214,794,5.365239294710328,39.436619718309856,39.436619718309856
sol-updown-15m-1778853600,Down,42,23,19,19,23,155.965664,256.94613000000004,49.62917919397421,92.90792080194673,0.36999999683188356,0.44631579792813253,7.51,18.893283299999997,12,770,430.5,32,updown_15m,SOL,1778853600,0.030000001192092896,0xce25e214,758,3.324538258575198,45.23809523809524,45.23809523809524
sol-updown-15m-1778853600,Up,52,37,15,15,37,266.97213,171.005664,179.01963253102335,120.2250980811522,0.613783779981974,0.6266666690508524,5.12,19.699999999999996,12,770,391.5,32,updown_15m,SOL,1778853600,0.0299999862909317,0xce25e214,758,4.116094986807388,28.846153846153843,28.846153846153843
sol-updown-15m-1778854500,Down,37,24,13,13,24,149.751566,152.025205,103.79719349541033,83.76719406147474,0.692083328962326,0.44307692234332746,5.12,16.6949084,14,841,315.0,23,updown_15m,SOL,1778854500,0.020000040531158447,0xce25e214,827,2.6844014510278114,35.13513513513514,35.13513513513514
sol-updown-15m-1778854500,Up,35,23,12,12,23,152.927605,157.271566,73.30122196802593,50.229169197450815,0.5656521726885567,0.3116666649778684,5.12,20.324,14,841,315.0,23,updown_15m,SOL,1778854500,0.02000001072883606,0xce25e214,827,2.539298669891173,34.285714285714285,34.285714285714285
sol-updown-15m-1778855400,Down,48,27,21,21,27,151.197571,439.91113799999994,66.75807819353199,129.59902364435908,0.43222222284034445,0.31238095391364323,8.19,24.330317100000002,11,874,685.0,26,updown_15m,SOL,1778855400,0.030000001192092896,0xce25e214,863,3.3371958285052146,43.75,43.75
sol-updown-15m-1778855400,Up,54,44,10,10,44,443.561138,156.197571,325.48661759195176,92.34606242456945,0.7150000089948828,0.5789000004529953,6.640000000000001,20.727210100000008,11,874,690.5,26,updown_15m,SOL,1778855400,0.030000030994415283,0xce25e214,863,3.754345307068366,18.51851851851852,18.51851851851852
sol-updown-15m-1778856300,Down,37,23,14,14,23,165.417404,243.72,71.98345012623918,102.78209973037244,0.46782608524612757,0.45857142923133715,8.0,21.999999999999993,76,865,744.0,24,updown_15m,SOL,1778856300,0.019999995827674866,0xce25e214,789,2.8136882129277567,37.83783783783784,37.83783783783784
sol-updown-15m-1778856300,Up,41,29,12,12,29,242.30999999999997,183.22180400000002,143.67259887218478,112.50651908991766,0.5468965496482521,0.5233333247403303,5.12,20.0,76,865,744.0,23,updown_15m,SOL,1778856300,0.02000001072883606,0xce25e214,789,3.11787072243346,29.268292682926827,29.268292682926827
sol-updown-15m-1778857200,Down,52,29,23,23,29,222.10494400000002,365.512,80.55228814200704,102.96206044393779,0.3937931014546033,0.3034782623467238,8.96,23.971999999999998,124,868,701.5,35,updown_15m,SOL,1778857200,0.02499999850988388,0xce25e214,744,4.193548387096774,44.230769230769226,44.230769230769226
sol-updown-15m-1778857200,Up,62,45,17,17,45,365.512,222.10494400000002,272.0401025878191,148.90968094829606,0.7237777842415704,0.6576470539850348,5.12,18.918655,124,868,701.5,35,updown_15m,SOL,1778857200,0.029999971389770508,0xce25e214,744,5.0,27.419354838709676,27.419354838709676
sol-updown-15m-1778858100,Down,41,28,13,13,28,185.225197,212.125651,123.09444589017903,75.63771196286908,0.6003571429422924,0.39153845837483037,7.7,21.0,153,834,666.0,24,updown_15m,SOL,1778858100,0.02000001072883606,0xce25e214,681,3.6123348017621146,31.70731707317073,31.70731707317073
sol-updown-15m-1778858100,Up,46,29,17,17,29,220.915651,214.035197,144.22225080417078,79.74225916120837,0.6265517216304253,0.4282352933112313,7.3363785,18.5976915,153,834,642.0,26,updown_15m,SOL,1778858100,0.020000025629997253,0xce25e214,681,4.052863436123348,36.95652173913043,36.95652173913043
sol-updown-15m-1778859000,Down,72,55,17,17,55,331.131796,341.208804,190.42300628131858,167.44310141057315,0.5492727317593314,0.4964705880950479,5.12,18.865362299999997,37,860,683.0,35,updown_15m,SOL,1778859000,0.020000040531158447,0xce25e214,823,5.249088699878493,23.61111111111111,23.61111111111111
sol-updown-15m-1778859000,Up,72,51,21,21,51,340.50880400000005,348.331796,181.23798703811337,153.6330068033794,0.5111764722010669,0.43380952147500856,5.300000000000001,20.010284300000002,37,860,613.0,35,updown_15m,SOL,1778859000,0.02000001072883606,0xce25e214,823,5.249088699878493,29.166666666666668,29.166666666666668
sol-updown-15m-1778859900,Down,11,7,4,4,7,52.28,72.03447299999999,14.249199767112732,27.172825617921067,0.2899999959128244,0.3824999965727329,9.12,19.357141,51,620,352.0,8,updown_15m,SOL,1778859900,0.030000001192092896,0xce25e214,569,1.1599297012302285,36.36363636363637,36.36363636363637
sol-updown-15m-1778859900,Up,17,13,4,4,13,79.03367300000002,65.74,50.80224794978655,47.390800803899765,0.6630769051038302,0.7225000113248825,8.96,15.832000000000003,51,620,280.0,8,updown_15m,SOL,1778859900,0.029999971389770508,0xce25e214,569,1.7926186291739896,23.52941176470588,23.52941176470588
sol-updown-15m-1778860800,Down,36,27,9,9,27,178.644509,85.71,125.50394256484252,63.41139973133802,0.7266666602205347,0.7444444398085276,5.0,14.065000000000001,31,834,444.5,22,updown_15m,SOL,1778860800,0.029999971389770508,0xce25e214,803,2.6899128268991284,25.0,25.0
sol-updown-15m-1778860800,Up,23,10,13,13,10,76.96000000000001,177.04450899999998,21.82600005276501,56.27730032858775,0.2639999996870756,0.3246153879624147,6.0,22.781000000000002,31,834,432.0,21,updown_15m,SOL,1778860800,0.020000040531158447,0xce25e214,803,1.7185554171855542,56.52173913043478,56.52173913043478
sol-updown-15m-1778861700,Down,28,22,6,6,22,127.269081,86.099423,74.6998576605739,43.858575098366444,0.5922727246176113,0.5033333351214727,5.0600000000000005,13.942305900000008,11,433,13.0,10,updown_15m,SOL,1778861700,0.019999980926513672,0xce25e214,422,3.9810426540284363,21.428571428571427,21.428571428571427
sol-updown-15m-1778861700,Up,23,17,6,6,17,86.099423,127.269081,43.84810636910609,56.12163264133126,0.510588221690234,0.5033333251873652,5.12,21.3331272,11,433,106.0,10,updown_15m,SOL,1778861700,0.019999980926513672,0xce25e214,422,3.270142180094787,26.08695652173913,26.08695652173913
sol-updown-15m-1778863500,Down,30,23,7,7,23,190.65736900000005,165.07256999999998,156.0330251479627,123.54007489484728,0.7960869514423868,0.7571428673607963,7.98,22.736362300000007,136,850,761.0,19,updown_15m,SOL,1778863500,0.019999980926513672,0xce25e214,714,2.5210084033613445,23.333333333333332,23.333333333333332
sol-updown-15m-1778863500,Up,32,17,15,15,17,167.82257,210.65736900000002,44.681722081058034,41.9786720868272,0.24647058590370066,0.22999999970197677,5.0600000000000005,33.125271200000014,136,850,761.0,20,updown_15m,SOL,1778863500,0.02000001072883606,0xce25e214,714,2.6890756302521006,46.875,46.875
sol-updown-15m-1778864400,Down,7,6,1,1,6,33.65,5.0,4.152599955722689,1.899999976158142,0.1283333326379458,0.3799999952316284,5.0,8.648000000000001,120,645,421.0,6,updown_15m,SOL,1778864400,0.019999980926513672,0xce25e214,525,0.8,14.285714285714285,14.285714285714285
sol-updown-15m-1778864400,Up,8,2,6,6,2,19.178,50.33,15.960199590444565,45.06509971559048,0.7699999809265137,0.8833333353201548,5.5,16.962,120,645,372.0,7,updown_15m,SOL,1778864400,0.015000015497207642,0xce25e214,525,0.9142857142857143,75.0,75.0
sol-updown-15m-1778865300,Down,34,26,8,8,26,160.25480500000003,132.272,91.26943261131012,31.840800006091595,0.5388461603568151,0.28250000067055225,5.0600000000000005,18.7,41,744,314.0,18,updown_15m,SOL,1778865300,0.020000040531158447,0xce25e214,703,2.9018492176386914,23.52941176470588,23.52941176470588
sol-updown-15m-1778865300,Up,27,16,11,11,16,111.27199999999999,157.73480500000002,83.83663880324364,70.5293119268653,0.804999990388751,0.46727272326296027,5.12,19.800000000000004,41,744,561.0,17,updown_15m,SOL,1778865300,0.019999980926513672,0xce25e214,703,2.3044096728307255,40.74074074074074,40.74074074074074
sol-updown-15m-1778866200,Down,39,29,10,10,29,166.380265,193.015228,69.96677134218693,99.27478153141713,0.4179310315641864,0.5189999908208847,5.078125,18.2861744,207,770,558.0,22,updown_15m,SOL,1778866200,0.019999995827674866,0xce25e214,563,4.156305506216697,25.64102564102564,25.64102564102564
sol-updown-15m-1778866200,Up,42,27,15,15,27,199.96522800000002,177.380265,101.52237042245793,107.69751642879784,0.539629626053351,0.6019999980926514,5.12,18.607812499999994,207,770,562.5,23,updown_15m,SOL,1778866200,0.019999980926513672,0xce25e214,563,4.476021314387212,35.714285714285715,35.714285714285715
sol-updown-15m-1778867100,Down,68,56,12,12,56,294.029228,180.20482600000003,129.10711227814073,73.17975090229707,0.43750000053218435,0.4116666652262211,5.0,12.200000000000017,19,861,519.0,29,updown_15m,SOL,1778867100,0.019999980926513672,0xce25e214,842,4.845605700712589,17.647058823529413,17.647058823529413
sol-updown-15m-1778867100,Up,50,30,20,20,30,180.20482600000003,294.029228,110.34777225170373,172.68002299764217,0.6130000054836273,0.5799999997019768,5.0,19.5863322,19,861,487.5,29,updown_15m,SOL,1778867100,0.019999980926513672,0xce25e214,842,3.5629453681710213,40.0,40.0
sol-updown-15m-1778868000,Down,18,13,5,5,13,105.147054,66.0,38.433675167262315,17.40999986976385,0.3884615347935603,0.37399999648332594,5.29,17.25,18,757,210.0,13,updown_15m,SOL,1778868000,0.019999995827674866,0xce25e214,739,1.4614343707713127,27.77777777777778,27.77777777777778
