slug,asset,tf,slot_start_s,ws_s,fire_s,hour_utc,weekday,min_in_hour,slot_offset_min,outcome_truth,sum_bids,sum_asks,spread_up,spread_dn,mid_up,mid_dn,mid_diff,depth_up,depth_dn,depth_tot,depth_imb,bid_price_0_up,ask_price_0_up,bid_size_0_up,ask_size_0_up,bid_price_0_down,ask_price_0_down,bid_size_0_down,ask_size_0_down,open_book_us,binance_close_at_ws,ret_60s,ret_120s,abs_ret_60s,abs_ret_120s,vol_5m,vol_10m
btc-updown-15m-1777864500,BTC,15m,1777864500,1777863600,1777863720,3,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777835702164000,80173.3,-0.0010672421470209062,-0.002231045966389252,0.0010672421470209062,0.002231045966389252,0.0009779488107329467,0.0009380515288894651
btc-updown-15m-1777865400,BTC,15m,1777865400,1777864500,1777864620,3,0,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777838031742000,80380.07,0.0009757176060020605,-7.053738605677024e-05,0.0009757176060020605,7.053738605677024e-05,0.0009520596893865138,0.0009207786972008131
btc-updown-15m-1777866300,BTC,15m,1777866300,1777865400,1777865520,3,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777838031992000,80118.6,0.000656742307195297,0.0005756874651825918,0.000656742307195297,0.0005756874651825918,0.00041961642580160533,0.0003800124984703766
btc-updown-15m-1777867200,BTC,15m,1777867200,1777866300,1777866420,4,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777838401305000,79997.01,0.00011626110306623818,0.0007177843631362671,0.00011626110306623818,0.0007177843631362671,0.0004966274540542788,0.00043269224284258966
btc-updown-15m-1777868100,BTC,15m,1777868100,1777867200,1777867320,4,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1340.39,1340.39,2680.78,0.0,0.49,0.5,1330.39,10.0,0.5,0.51,10.0,1330.39,1777841096079000,80316.31,0.0004807152936744475,0.0008882588799088741,0.0004807152936744475,0.0008882588799088741,0.0004885957914224959,0.0005271417519197228
btc-updown-15m-1777869000,BTC,15m,1777869000,1777868100,1777868220,4,0,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777841978798000,80450.0,-6.475862405977462e-05,0.0,6.475862405977462e-05,0.0,0.00011040527761890762,0.00031481014088405464
btc-updown-15m-1777869900,BTC,15m,1777869900,1777869000,1777869120,4,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777842083689000,80351.87,-3.1610463514156145e-05,0.0007902128563746172,3.1610463514156145e-05,0.0007902128563746172,0.00032061356261042274,0.0005689152311412423
btc-updown-15m-1777870800,BTC,15m,1777870800,1777869900,1777870020,5,0,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777842095524000,80350.88,3.347872517572171e-05,-0.00018915240862341456,3.347872517572171e-05,0.00018915240862341456,0.0002480761891553867,0.0004228749696525583
btc-updown-15m-1777871700,BTC,15m,1777871700,1777870800,1777870920,5,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777842108371000,80332.06,-0.00013567759340229611,0.0005522358938391281,0.00013567759340229611,0.0005522358938391281,0.0004084206338561482,0.00046485452531371885
btc-updown-15m-1777872600,BTC,15m,1777872600,1777871700,1777871820,5,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777845631741000,80145.09,-0.00027945405339729917,-0.000541620734037631,0.00027945405339729917,0.000541620734037631,0.0001425788940700692,0.0004112991574946211
btc-updown-15m-1777873500,BTC,15m,1777873500,1777872600,1777872720,5,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777846039857000,80004.17,-0.00040752070581069854,-0.00021721508352954123,0.00040752070581069854,0.00021721508352954123,0.0005715031019844237,0.0004148669031283904
btc-updown-15m-1777874400,BTC,15m,1777874400,1777873500,1777873620,6,0,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1360.0,1360.0,2720.0,0.0,0.5,0.51,10.0,1350.0,0.49,0.5,1350.0,10.0,1777846517276000,80079.99,8.903993909221877e-05,0.0003744457671929526,8.903993909221877e-05,0.0003744457671929526,0.00022516550364044358,0.00022809457227602242
btc-updown-15m-1777875300,BTC,15m,1777875300,1777874400,1777874520,6,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777848243160000,80027.26,0.0,-6.709988370003789e-05,0.0,6.709988370003789e-05,0.00014572315314369163,0.00018699452816867476
btc-updown-15m-1777876200,BTC,15m,1777876200,1777875300,1777875420,6,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777848525974000,79918.0,-0.0007911232016271324,-0.0006452033583764375,0.0007911232016271324,0.0006452033583764375,0.0003723549787814292,0.0003164011978392491
btc-updown-15m-1777877100,BTC,15m,1777877100,1777876200,1777876320,6,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1117.64,1117.64,2235.28,0.0,0.5,0.51,3.53,1114.11,0.49,0.5,1114.11,3.53,1777849359086000,79704.25,0.0008181077642340655,0.0011403633450836434,0.0008181077642340655,0.0011403633450836434,0.0011442083272358782,0.0008318044568711838
btc-updown-15m-1777878000,BTC,15m,1777878000,1777877100,1777877220,7,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777851064000000,79758.37,5.7801246855412926e-05,0.00010494747087787465,5.7801246855412926e-05,0.00010494747087787465,0.00011609432106125894,0.0002772306709124411
btc-updown-15m-1777878900,BTC,15m,1777878900,1777878000,1777878120,7,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777850877841000,79877.9,-0.0009022205120733207,-0.0009022205120733207,0.0009022205120733207,0.0009022205120733207,0.00036089825093321996,0.00038746577331219627
btc-updown-15m-1777879800,BTC,15m,1777879800,1777878900,1777879020,7,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777850878249000,79897.06,0.00039283252657708664,0.0005904337881616466,0.00039283252657708664,0.0005904337881616466,0.00021383214732122597,0.0004478418971514246
btc-updown-15m-1777880700,BTC,15m,1777880700,1777879800,1777879920,7,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777850878631000,79855.44,0.00021278209284165102,-0.00014212173244885901,0.00021278209284165102,0.00014212173244885901,0.00020604869073777022,0.00019748952304912102
btc-updown-15m-1777881600,BTC,15m,1777881600,1777880700,1777880820,8,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777854601215000,79856.96,0.0011983591283583597,0.001472966006516136,0.0011983591283583597,0.001472966006516136,0.0004729759249365478,0.0004477204024078164
btc-updown-15m-1777882500,BTC,15m,1777882500,1777881600,1777881720,8,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777854601216000,79696.75,7.579015316369354e-05,-0.00033747249731264447,7.579015316369354e-05,0.00033747249731264447,0.00017280708379049684,0.00021902707442688667
btc-updown-15m-1777883400,BTC,15m,1777883400,1777882500,1777882620,8,0,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1160.0,1160.0,2320.0,0.0,0.5,0.51,10.0,1150.0,0.49,0.5,1150.0,10.0,1777854601215000,79796.36,0.00030457154602213864,0.0004597757708974505,0.00030457154602213864,0.0004597757708974505,0.0003865236909352867,0.0003816148291078474
btc-updown-15m-1777884300,BTC,15m,1777884300,1777883400,1777883520,8,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1092.58,1092.58,2185.16,0.0,0.5,0.51,10.0,1082.58,0.49,0.5,1082.58,10.0,1777854601216000,79740.01,0.00013783240567020425,0.0004969882265159627,0.00013783240567020425,0.0004969882265159627,0.0002148682028127176,0.00038865141896212395
btc-updown-15m-1777885200,BTC,15m,1777885200,1777884300,1777884420,9,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777857479096000,79716.88,-7.86502612075247e-05,-0.0004434714455001255,7.86502612075247e-05,0.0004434714455001255,0.00018620062795763587,0.00028430818250655516
btc-updown-15m-1777886100,BTC,15m,1777886100,1777885200,1777885320,9,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777854601215000,79708.3,-7.15081892863192e-05,-0.0007436860708493835,7.15081892863192e-05,0.0007436860708493835,0.0004303689106456007,0.00040877769462588094
btc-updown-15m-1777887000,BTC,15m,1777887000,1777886100,1777886220,9,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777859855875000,79733.25,-7.14881135035251e-06,-0.00019049208778686117,7.14881135035251e-06,0.00019049208778686117,0.000505033772610421,0.0003868752062957373
btc-updown-15m-1777887900,BTC,15m,1777887900,1777887000,1777887120,9,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777860138406000,79725.42,-0.0003717069366892457,-0.000663056660212968,0.0003717069366892457,0.000663056660212968,0.0005337174963504046,0.00039748493632620643
btc-updown-15m-1777888800,BTC,15m,1777888800,1777887900,1777888020,10,0,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777861351041000,79857.55,-1.5402307328469025e-05,0.00017106921557274868,1.5402307328469025e-05,0.00017106921557274868,0.00021112946235377395,0.0003007435921301592
btc-updown-15m-1777889700,BTC,15m,1777889700,1777888800,1777888920,10,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777862527623000,79838.48,-0.00024771952265465364,-0.00033436929684340906,0.00024771952265465364,0.00033436929684340906,8.832433853408311e-05,0.0002426387883341588
btc-updown-15m-1777890600,BTC,15m,1777890600,1777889700,1777889820,10,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1118.0,1118.0,2236.0,0.0,0.5,0.51,8.0,1110.0,0.49,0.5,1110.0,8.0,1777861671379000,78754.85,-0.00014194943576706305,-1.3586372538290427e-05,0.00014194943576706305,1.3586372538290427e-05,0.0006568946722398569,0.0012599592878499636
btc-updown-15m-1777891500,BTC,15m,1777891500,1777890600,1777890720,10,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1092.58,1092.58,2185.16,0.0,0.5,0.51,10.0,1082.58,0.49,0.5,1082.58,10.0,1777863442760000,78508.32,0.0007429997844970901,0.0012565796346915262,0.0007429997844970901,0.0012565796346915262,0.0004651312559061509,0.0010226580093558421
btc-updown-15m-1777892400,BTC,15m,1777892400,1777891500,1777891620,11,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777864635340000,78916.91,-0.0003893211032894435,-0.00016991112270095456,0.0003893211032894435,0.00016991112270095456,0.00047348901476696657,0.0005716417272476222
btc-updown-15m-1777893300,BTC,15m,1777893300,1777892400,1777892520,11,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777861351040000,78940.26,-5.307670389347448e-05,0.0005892265982371266,5.307670389347448e-05,0.0005892265982371266,0.0004071493957297838,0.00046312533629620724
btc-updown-15m-1777894200,BTC,15m,1777894200,1777893300,1777893420,11,0,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777867082873000,79048.0,0.000582347448580054,0.0007086813761546569,0.000582347448580054,0.0007086813761546569,0.0005660524289777621,0.00043122554290135487
btc-updown-15m-1777895100,BTC,15m,1777895100,1777894200,1777894320,11,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777867584144000,78949.99,1.3552975128501868e-05,1.3552975128501868e-05,1.3552975128501868e-05,1.3552975128501868e-05,0.00031852313353661614,0.0003922154003574046
btc-updown-15m-1777896000,BTC,15m,1777896000,1777895100,1777895220,12,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777868233268000,78735.04,-0.0002617297583451212,-0.00022604914201399703,0.0002617297583451212,0.00022604914201399703,0.00032315422200406967,0.0005922047933662086
btc-updown-15m-1777896900,BTC,15m,1777896900,1777896000,1777896120,12,0,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777869540449000,78793.67,-0.000483805069621725,-0.0004839319219752211,0.000483805069621725,0.0004839319219752211,0.000254439394249554,0.000268036900342016
btc-updown-15m-1777897800,BTC,15m,1777897800,1777896900,1777897020,12,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777869541601000,78805.68,-0.00041282917337302197,-0.0001560679408785471,0.00041282917337302197,0.0001560679408785471,0.0003457835015446371,0.0003509141730031668
btc-updown-15m-1777898700,BTC,15m,1777898700,1777897800,1777897920,12,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1047.18,1047.18,2094.36,0.0,0.5,0.51,10.0,1037.18,0.49,0.5,1037.18,10.0,1777869551558000,78960.0,-0.00023642088523303733,-0.00019172427423527159,0.00023642088523303733,0.00019172427423527159,0.00019667501214314003,0.00023218053204373003
btc-updown-15m-1777899600,BTC,15m,1777899600,1777898700,1777898820,13,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1379.8401,1379.8401,2759.6802,0.0,0.5,0.51,400.0,979.84,0.49,0.5,979.84,400.0,1777871902641000,78990.97,3.987877107320141e-05,0.0004987889687314724,3.987877107320141e-05,0.0004987889687314724,0.0003020681390587102,0.00027173291709946793
btc-updown-15m-1777900500,BTC,15m,1777900500,1777899600,1777899720,13,0,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777872927094000,78857.18,-0.0013049265833065837,-0.001537421908804516,0.0013049265833065837,0.001537421908804516,0.0005413549430923518,0.000420605520003094
btc-updown-15m-1777901400,BTC,15m,1777901400,1777900500,1777900620,13,0,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777874229079000,78923.2,-6.347741843662427e-05,0.00025787884969253987,6.347741843662427e-05,0.00025787884969253987,0.0001781915426509364,0.0004010929301500442
btc-updown-15m-1777902300,BTC,15m,1777902300,1777901400,1777901520,13,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777869554789000,78965.91,0.00010473422117942179,5.4454025891967755e-06,0.00010473422117942179,5.4454025891967755e-06,0.00014626876565586097,0.0005435694589207309
btc-updown-15m-1777903200,BTC,15m,1777903200,1777902300,1777902420,14,0,0,0,Up,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,2204.0,2204.0,4408.0,0.0,0.49,0.51,1102.0,1102.0,0.49,0.51,1102.0,1102.0,1777869556620000,78869.83,-0.00014453151718710387,-0.0002709160827702144,0.00014453151718710387,0.0002709160827702144,0.0001408516256455317,0.0007723888417125706
btc-updown-15m-1777904100,BTC,15m,1777904100,1777903200,1777903320,14,0,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777873145459000,78790.0,-0.00029136508809783705,-0.0002538071079614683,0.00029136508809783705,0.0002538071079614683,0.00026004558983091017,0.00024725984000872837
btc-updown-15m-1777905000,BTC,15m,1777905000,1777904100,1777904220,14,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777870125648000,78957.72,0.000534606130907066,0.0006404210806812184,0.000534606130907066,0.0006404210806812184,0.0006761776797829593,0.0009065948481018697
btc-updown-15m-1777905900,BTC,15m,1777905900,1777905000,1777905120,14,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777875844508000,79246.84,-0.0007892467594051338,-0.0016227221939471201,0.0007892467594051338,0.0016227221939471201,0.0006916129001494011,0.0006729726699208858
btc-updown-15m-1777906800,BTC,15m,1777906800,1777905900,1777906020,15,0,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1117.0,1117.0,2234.0,0.0,0.5,0.51,5.0,1112.0,0.49,0.5,1112.0,5.0,1777876479706000,79533.51,-0.00023785885904440955,-0.0003504826400519746,0.00023785885904440955,0.0003504826400519746,0.0003544530819697623,0.0005979322643242317
btc-updown-15m-1777907700,BTC,15m,1777907700,1777906800,1777906920,15,0,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1222.0,1222.0,2444.0,0.0,0.5,0.51,110.0,1112.0,0.49,0.5,1112.0,110.0,1777876557190000,80216.16,-0.0005988271517055403,-8.775901380449994e-05,0.0005988271517055403,8.775901380449994e-05,0.0009677550096144884,0.0012176507260080055
btc-updown-15m-1777908600,BTC,15m,1777908600,1777907700,1777907820,15,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777878772118000,80102.62,0.0011885573382824672,0.0007395750790347793,0.0011885573382824672,0.0007395750790347793,0.0009296301045435698,0.0007902239703500842
btc-updown-15m-1777909500,BTC,15m,1777909500,1777908600,1777908720,15,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1232.0,1232.0,2464.0,0.0,0.49,0.5,1112.0,120.0,0.5,0.51,120.0,1112.0,1777877081200000,79700.37,-0.00037483389765221805,-0.0006875897229274317,0.00037483389765221805,0.0006875897229274317,0.0007758010600533982,0.0015684899454829293
btc-updown-15m-1777910400,BTC,15m,1777910400,1777909500,1777909620,16,0,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777878785237000,79909.99,0.0009808338800139933,0.0012342742593336364,0.0009808338800139933,0.0012342742593336364,0.0006714764563488406,0.0007455527376430211
btc-updown-15m-1777911300,BTC,15m,1777911300,1777910400,1777910520,16,0,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1092.58,1092.58,2185.16,0.0,0.5,0.51,10.0,1082.58,0.49,0.5,1082.58,10.0,1777878491513000,80028.85,0.00020482211820555503,0.00108920038438285,0.00020482211820555503,0.00108920038438285,0.00040738340901285265,0.0011494904568963996
btc-updown-15m-1777912200,BTC,15m,1777912200,1777911300,1777911420,16,0,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777882635075000,79724.79,-1.831283132491934e-05,-0.0009839022217301432,1.831283132491934e-05,0.0009839022217301432,0.0007569852157514442,0.0010519975987557319
btc-updown-15m-1777913100,BTC,15m,1777913100,1777912200,1777912320,16,0,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777884100698000,80243.97,0.00018270954567371067,0.0005214211917974961,0.00018270954567371067,0.0005214211917974961,0.0004016068179922273,0.000706928696373275
btc-updown-15m-1777914000,BTC,15m,1777914000,1777913100,1777913220,17,0,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777880890750000,80275.66,-0.00028883787546639346,5.854842873850693e-06,0.00028883787546639346,5.854842873850693e-06,0.00023327592208371235,0.0003837790133168641
btc-updown-15m-1777914900,BTC,15m,1777914900,1777914000,1777914120,17,0,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777887689767000,80025.03,0.00040633043622130755,-7.447392485154226e-05,0.00040633043622130755,7.447392485154226e-05,0.0003143793004851394,0.0003247689719570484
btc-updown-15m-1777915800,BTC,15m,1777915800,1777914900,1777915020,17,0,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777885721252000,80384.58,-5.174987990455584e-05,0.0005170238134639735,5.174987990455584e-05,0.0005170238134639735,0.000584362933884363,0.0004802061124338899
btc-updown-15m-1777916700,BTC,15m,1777916700,1777915800,1777915920,17,0,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1122.0,1122.0,2244.0,0.0,0.5,0.51,10.0,1112.0,0.49,0.5,1112.0,10.0,1777881936851000,80448.16,0.00011536044183905973,-0.0003232615414715646,0.00011536044183905973,0.0003232615414715646,0.0005509344460411385,0.0004656957360530233
