sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_full,wr_train,wr_val,wr_lockbox,dpt_25_full,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_32d_proj,bootstrap_p_lockbox,pass,fail_reason
s15_5m|60-150+r3|g_queue_top_high+g_hawkes_imbalance_with+g_mp_skew_with,s15_5m|60-150,g_queue_top_high+g_hawkes_imbalance_with+g_mp_skew_with,791,453,118,220,0.7724399494310998,0.8123620309050773,0.7542372881355932,0.7,0.49049197748741946,0.9110917998141755,-0.31584037085634165,0.05692605744443475,387.9791541925488,12.523732637775645,340.48464715964457,297.03859077455195,5,5,3.699346437835224,0.6033149403053183,1020.6451612903226,0.25,False,n_32d_out_of_band
stack_r4,any_offset,g_queue_top_high+g_vol_high+g_tr_above_ema800+g_mp_skew_with,1410,932,268,210,0.8666666666666667,0.8819742489270386,0.8917910447761194,0.7666666666666667,2.6249768525870176,3.280279610233454,2.364040774334972,0.04968494232544377,3701.217362147695,10.433837888343191,582.9922411190523,582.9922411190512,14,8,10.992130198366725,0.19629062248612777,1819.3548387096773,0.25,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_vol_high+g_within_dev+g_tr_above_ema800+g_mp_skew_with,1410,932,268,210,0.8666666666666667,0.8819742489270386,0.8917910447761194,0.7666666666666667,2.6249768525870176,3.280279610233454,2.364040774334972,0.04968494232544377,3701.217362147695,10.433837888343191,582.9922411190523,582.9922411190512,14,8,10.992130198366725,0.19629062248612777,1819.3548387096773,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_queue_top_high+g_vol_high+g_mp_skew_with,s15_5m|60-150,g_queue_top_high+g_vol_high+g_mp_skew_with,362,223,72,67,0.7403314917127072,0.7623318385650224,0.7222222222222222,0.6865671641791045,1.6191345576187692,2.513899767602311,0.31550907764981506,0.04194638943122886,586.1267098579945,2.8104080918923335,265.3186787379801,130.19500401935045,5,3,7.032752118388788,0.5420614701027529,467.09677419354836,0.25,False,wr_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_tr_above_ema200+g_rf_with+g_mp_skew_with,988,617,169,202,0.8006072874493927,0.8363047001620746,0.8816568047337278,0.6237623762376238,4.288239912997943,4.624525293881358,8.136962397640959,0.04110040849429621,4236.781034041967,8.302282515847835,456.07473890747633,456.0747389074751,7,7,13.578766603767992,1.0748646128454389,1274.8387096774193,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_imb5_strong_with+g_tr_above_ema200+g_mp_skew_with,s15_5m|60-150,g_imb5_strong_with+g_tr_above_ema200+g_mp_skew_with,515,308,85,122,0.7009708737864078,0.737012987012987,0.6823529411764706,0.6229508196721312,0.5864705922808784,0.8420136679906359,0.46411151476707574,0.02657923383881107,302.03235502465236,3.2426665283349507,319.9317838451252,208.22833568423604,5,5,3.9077753642422617,1.9517688922301746,664.516129032258,0.25,False,n_32d_out_of_band
s15_5m|60-150+r3|g_queue_top_high+g_tr_above_ema200+g_mp_skew_with,s15_5m|60-150,g_queue_top_high+g_tr_above_ema200+g_mp_skew_with,832,467,132,233,0.7584134615384616,0.7987152034261242,0.7272727272727273,0.6952789699570815,0.0265801408221119,0.46719630165348175,-1.4792422242693088,-0.0034593223374691654,22.1146771639971,-0.8060221046303155,528.6768301554414,396.0898430690206,6,6,0.24179291864498684,-0.07566921515047084,1073.5483870967741,0.755,False,n_32d_out_of_band
offset_s240|r2|g_vol_high+g_stoch_with,offset_s240,g_vol_high+g_stoch_with,293,180,69,44,0.863481228668942,0.8777777777777778,0.8405797101449275,0.8409090909090909,-0.5014062072604418,-0.7334350625710988,-0.21211702218565062,-0.005855293947767916,-146.91201872730946,-0.2576329337017883,234.05647789294224,76.01857246957927,3,1,-3.7491771313160083,-4.887227738683659,378.06451612903226,0.75,False,dpt_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200+g_rf_with,1024,663,170,191,0.7958984375,0.8310708898944194,0.8529411764705882,0.6230366492146597,3.516670421624627,3.5302524413223395,7.42184538336128,-0.006285717405811493,3601.070511743618,-1.2005720245099951,731.2825656755639,466.3476186432662,19,6,14.59818102092445,-0.18017099196783504,1321.2903225806451,0.755,False,n_32d_out_of_band
offset_s210|r2|g_queue_top_high+g_tr_above_ema200,offset_s210,g_queue_top_high+g_tr_above_ema200,922,575,200,147,0.9002169197396963,0.92,0.89,0.8367346938775511,0.13217363919290392,-0.18040144038560654,1.1393041735422702,-0.015414361570563431,121.86409533585743,-2.2659111508728245,336.0958960496716,250.14897255179483,4,1,1.534540513662786,-0.8893620987886981,1189.6774193548388,0.75,False,n_32d_out_of_band
s15_5m|60-150+r3|g_tr_above_ema800+g_stoch_with+g_mp_skew_with,s15_5m|60-150,g_tr_above_ema800+g_stoch_with+g_mp_skew_with,1279,742,237,300,0.7896794370602033,0.8261455525606469,0.7890295358649789,0.7,0.3741347651976531,0.7002651981754452,-0.1520459043941937,-0.01681177672319374,478.51836468779834,-5.043533016958122,455.0695169031003,455.0695169031003,5,5,3.714148670511609,-0.28762163939220564,1650.3225806451612,0.755,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800+g_ribbon_agrees,884,591,155,138,0.8144796380090498,0.8510998307952623,0.832258064516129,0.6376811594202898,3.723949066374698,4.069445016739919,5.742228220340086,-0.022582640367913784,3291.970974675233,-3.116404370772102,595.3054746018172,477.18497793951894,19,6,15.715486355317699,-0.6298626656016121,1140.6451612903224,0.755,False,n_32d_out_of_band
stack_r4,any_offset,g_queue_top_high+g_imb5_strong_with+g_tr_above_ema200+g_mp_skew_with,1145,708,195,242,0.8069868995633188,0.8432203389830508,0.8871794871794871,0.6363636363636364,3.7484234449633447,3.9752636138264252,7.606360087399786,-0.0238926080538772,4291.94484448303,-5.782011149038283,535.8078204493008,535.8078204493012,7,7,13.073142879241718,-1.123577635781821,1477.4193548387095,0.755,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_within_dev+g_tr_above_ema200+g_mp_skew_with,1145,708,195,242,0.8069868995633188,0.8432203389830508,0.8871794871794871,0.6363636363636364,3.7484234449633447,3.9752636138264252,7.606360087399786,-0.0238926080538772,4291.94484448303,-5.782011149038283,535.8078204493008,535.8078204493012,7,7,13.073142879241718,-1.123577635781821,1477.4193548387095,0.755,False,n_32d_out_of_band
offset_s60|r2|g_hawkes_imbalance_with+g_tr_above_ema800,offset_s60,g_hawkes_imbalance_with+g_tr_above_ema800,1341,690,258,393,0.7740492170022372,0.8594202898550725,0.6705426356589147,0.6921119592875318,1.7835454586685853,3.2994644089446132,0.5017116972459827,-0.03648244271418463,2391.734460074573,-14.337599986674562,1118.4214621371134,618.1705173324084,19,14,5.841738191490791,-0.6483882830389317,1730.3225806451612,0.755,False,n_32d_out_of_band
offset_240-300|r3,offset_240-300,g_vol_high+g_tr_above_ema200+g_ribbon_agrees,400,254,82,64,0.88,0.8937007874015748,0.8658536585365854,0.84375,1.7986832880781487,2.479733416933349,1.1223891892970208,-0.03773259675260621,719.4733152312594,-2.4148861921667972,143.99472132141182,76.02187644806028,3,1,7.584033696520298,-0.7696687517372524,516.1290322580645,0.755,False,n_32d_out_of_band
s15_5m|240-300+r3|g_vol_high+g_tr_above_ema200+g_ribbon_agrees,s15_5m|240-300,g_vol_high+g_tr_above_ema200+g_ribbon_agrees,400,254,82,64,0.88,0.8937007874015748,0.8658536585365854,0.84375,1.7986832880781487,2.479733416933349,1.1223891892970208,-0.03773259675260621,719.4733152312594,-2.4148861921667972,143.99472132141182,76.02187644806028,3,1,7.584033696520298,-0.7696687517372524,516.1290322580645,0.755,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_vol_high+g_hawkes_imbalance_with+g_ribbon_agrees,532,363,104,65,0.8289473684210527,0.8457300275482094,0.8557692307692307,0.6923076923076923,5.912057239041138,6.414304055120186,7.87948551142974,-0.04068329272977597,3145.2144511698853,-2.644414027435438,261.24651693066744,151.3766442016325,6,5,12.48707072881918,-0.37016457138561304,686.4516129032257,0.755,False,n_32d_out_of_band
offset_240-300|r3,offset_240-300,g_queue_top_high+g_hawkes_imbalance_with+g_ribbon_agrees,958,596,216,146,0.9248434237995825,0.9412751677852349,0.9120370370370371,0.8767123287671232,1.13436704465176,1.5781997174352513,0.715759978007683,-0.058133959347147046,1086.723628776386,-8.48755806468347,300.71917164542856,189.9793587740676,3,2,7.475754263811522,-0.5623554257091906,1236.1290322580644,0.755,False,n_32d_out_of_band
s15_5m|240-300+r3|g_queue_top_high+g_hawkes_imbalance_with+g_ribbon_agrees,s15_5m|240-300,g_queue_top_high+g_hawkes_imbalance_with+g_ribbon_agrees,958,596,216,146,0.9248434237995825,0.9412751677852349,0.9120370370370371,0.8767123287671232,1.13436704465176,1.5781997174352513,0.715759978007683,-0.058133959347147046,1086.723628776386,-8.48755806468347,300.71917164542856,189.9793587740676,3,2,7.475754263811522,-0.5623554257091906,1236.1290322580644,0.755,False,n_32d_out_of_band
s15_5m|60-150+r3|g_vol_high+g_tr_above_ema800+g_stoch_with,s15_5m|60-150,g_vol_high+g_tr_above_ema800+g_stoch_with,804,519,165,120,0.8159203980099502,0.8285163776493256,0.8363636363636363,0.7333333333333333,1.132780193141584,1.285872996349122,1.519658981214309,-0.06130451433101426,910.7552752858336,-7.356541719721712,309.14902441256936,309.14902441256936,5,5,8.440843229323153,-0.5017083889003696,1037.4193548387098,0.755,False,n_32d_out_of_band
offset_s240|r2|g_queue_top_high+g_vol_high,offset_s240,g_queue_top_high+g_vol_high,262,155,64,43,0.8740458015267175,0.9032258064516129,0.828125,0.8372093023255814,0.028754565153556916,0.4238733101280053,-0.8667681148813051,-0.06263971272570633,7.533696070231912,-2.6935076472053723,222.12662349227156,46.683490401281986,3,1,0.1242122411530466,-4.609367577347513,338.06451612903226,0.75,False,dpt_lockbox_low
offset_s150|r2|g_hl_liq_cascade_with+g_stoch_with,offset_s150,g_hl_liq_cascade_with+g_stoch_with,226,152,55,19,0.9026548672566371,0.8881578947368421,0.9454545454545454,0.8947368421052632,0.4508632493044549,0.2228982960985828,1.2583189432847506,-0.06278887078100114,101.89509434280681,-1.1929885448390216,167.88320415075532,49.500000486568524,2,1,2.395639165438211,-0.4593250824568062,291.61290322580646,0.755,False,dpt_lockbox_low
offset_150-240|r2,offset_150-240,g_hl_liq_cascade_with+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
offset_150-240|r3,offset_150-240,g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
offset_150-240|r3,offset_150-240,g_hl_liq_cascade_with+g_within_dev+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
offset_150-240|r3,offset_150-240,g_hl_liq_cascade_with+g_tr_above_ema800+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
s15_5m|150-240+r2|g_hl_liq_cascade_with+g_mp_skew_with,s15_5m|150-240,g_hl_liq_cascade_with+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
s15_5m|150-240+r3|g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_mp_skew_with,s15_5m|150-240,g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
s15_5m|150-240+r3|g_hl_liq_cascade_with+g_within_dev+g_mp_skew_with,s15_5m|150-240,g_hl_liq_cascade_with+g_within_dev+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
s15_5m|150-240+r3|g_hl_liq_cascade_with+g_tr_above_ema800+g_mp_skew_with,s15_5m|150-240,g_hl_liq_cascade_with+g_tr_above_ema800+g_mp_skew_with,301,196,68,37,0.893687707641196,0.9183673469387755,0.8676470588235294,0.8108108108108109,0.2504594811167448,0.8332194913820344,-1.2584848099206187,-0.06339863297666147,75.3883038161402,-2.3457494201364746,225.0336137065158,111.55770341291382,2,2,1.715171794446553,-0.29437411196532104,388.38709677419354,0.755,False,dpt_lockbox_low
offset_s180|r2|g_queue_top_high+g_vol_high,offset_s180,g_queue_top_high+g_vol_high,309,199,67,43,0.8996763754045307,0.9246231155778895,0.8955223880597015,0.7906976744186046,0.38106283419301656,0.4360762304437587,0.5031355275262216,-0.0637403357423883,117.74841576564212,-2.7408344369226967,102.5872536462012,68.72581029190752,2,2,2.9428585751452028,-0.4516796414689407,398.7096774193548,0.755,False,dpt_lockbox_low
offset_240-300|r3,offset_240-300,g_hl_liq_cascade_with+g_queue_top_high+g_rf_with,106,69,23,14,0.9245283018867925,0.9710144927536232,0.8260869565217391,0.8571428571428571,1.601636882289267,3.1023933664455114,-1.8836777383749104,-0.06907462710393135,169.7735095226623,-0.967044779455039,57.975277591757504,47.45784576022919,1,1,4.4115958271823175,-0.765039903597139,136.7741935483871,0.755,False,dpt_lockbox_low
s15_5m|240-300+r3|g_hl_liq_cascade_with+g_queue_top_high+g_rf_with,s15_5m|240-300,g_hl_liq_cascade_with+g_queue_top_high+g_rf_with,106,69,23,14,0.9245283018867925,0.9710144927536232,0.8260869565217391,0.8571428571428571,1.601636882289267,3.1023933664455114,-1.8836777383749104,-0.06907462710393135,169.7735095226623,-0.967044779455039,57.975277591757504,47.45784576022919,1,1,4.4115958271823175,-0.765039903597139,136.7741935483871,0.755,False,dpt_lockbox_low
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_rf_with,992,652,166,174,0.7933467741935484,0.8251533742331288,0.8493975903614458,0.6206896551724138,3.9860241670146883,4.124440785383623,7.694583912987347,-0.07069165487040675,3954.1359736785707,-12.300347947450774,731.5300401846441,464.336736344742,19,7,14.670613741584932,-1.1641276953383606,1280.0,0.755,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_vol_high+g_ribbon_agrees+g_stoch_with,603,412,126,65,0.8192371475953566,0.8252427184466019,0.873015873015873,0.676923076923077,16.470757084400965,21.567417508603672,8.344591453430803,-0.08196945820328447,9931.866521893782,-5.32801478321349,355.12962792759754,156.00935198014025,12,5,6.171653606247365,-0.7292757543008845,778.0645161290322,0.755,False,n_32d_out_of_band
offset_s120|r2|g_vol_high+g_mp_skew_with,offset_s120,g_vol_high+g_mp_skew_with,652,368,163,121,0.7822085889570553,0.7771739130434783,0.8282208588957055,0.7355371900826446,11.30687071568437,19.337768123155687,1.6336918602888588,-0.08686558613360729,7372.079706626209,-10.510735922166482,681.4603688556426,345.7448534033948,14,7,4.709100006351669,-0.5228784122843165,841.2903225806451,0.755,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800+g_mp_skew_with,915,602,144,169,0.8360655737704918,0.8853820598006644,0.8680555555555556,0.6331360946745562,4.285351077524865,4.933908986105756,6.726604944852237,-0.1050182589297932,3921.0962359352516,-17.74808575913505,593.8154337795931,593.8154337795921,5,5,14.128954417605085,-5.044976948679716,1180.6451612903224,0.755,False,n_32d_out_of_band
offset_150-240|r3,offset_150-240,g_vol_high+g_ribbon_agrees+g_rf_with,841,543,176,122,0.8727705112960761,0.8858195211786372,0.8806818181818182,0.8032786885245902,0.5536506256722155,0.5607628953936397,0.9901633420428588,-0.10772806727832905,465.62017619033315,-13.142824207956144,213.03247042643568,213.03247042643574,3,3,7.3694805722722405,-3.385114995045504,1085.1612903225807,0.755,False,n_32d_out_of_band
s15_5m|150-240+r3|g_vol_high+g_ribbon_agrees+g_rf_with,s15_5m|150-240,g_vol_high+g_ribbon_agrees+g_rf_with,841,543,176,122,0.8727705112960761,0.8858195211786372,0.8806818181818182,0.8032786885245902,0.5536506256722155,0.5607628953936397,0.9901633420428588,-0.10772806727832905,465.62017619033315,-13.142824207956144,213.03247042643568,213.03247042643574,3,3,7.3694805722722405,-3.385114995045504,1085.1612903225807,0.755,False,n_32d_out_of_band
offset_150-240|r3,offset_150-240,g_hl_liq_cascade_with+g_rf_with+g_mp_skew_with,221,146,47,28,0.9049773755656109,0.9383561643835616,0.8723404255319149,0.7857142857142857,0.7789206232631889,1.4861682843380768,-0.8858481499747843,-0.11443745440641477,172.14145774116474,-3.2042487233796138,129.37609895982112,95.45227150277948,1,1,5.541917310599462,-0.4842440953990147,285.1612903225806,0.755,False,dpt_lockbox_low
s15_5m|150-240+r3|g_hl_liq_cascade_with+g_rf_with+g_mp_skew_with,s15_5m|150-240,g_hl_liq_cascade_with+g_rf_with+g_mp_skew_with,221,146,47,28,0.9049773755656109,0.9383561643835616,0.8723404255319149,0.7857142857142857,0.7789206232631889,1.4861682843380768,-0.8858481499747843,-0.11443745440641477,172.14145774116474,-3.2042487233796138,129.37609895982112,95.45227150277948,1,1,5.541917310599462,-0.4842440953990147,285.1612903225806,0.755,False,dpt_lockbox_low
s15_5m|60-150+r3|g_imb5_strong_with+g_vol_high+g_mp_skew_with,s15_5m|60-150,g_imb5_strong_with+g_vol_high+g_mp_skew_with,271,168,56,47,0.6826568265682657,0.6785714285714286,0.7321428571428571,0.6382978723404256,3.2546350489358535,3.6337278370072954,4.949158874114856,-0.11942713417109216,882.0060982616163,-5.613075306041331,231.55898108088803,84.4551342913194,4,3,7.069316334295832,-9.949681856857346,349.6774193548387,0.75,False,wr_lockbox_low
offset_240-300|r3,offset_240-300,g_queue_top_high+g_tr_above_ema200+g_ribbon_agrees,1014,620,228,166,0.9211045364891519,0.9387096774193548,0.9122807017543859,0.8674698795180723,1.0830109524640705,1.5335410841575863,0.73338877695002,-0.11948799713096628,1098.1731057985676,-19.8350075237404,345.9379160757625,149.77931434837336,3,2,7.321007239708267,-1.4384510954983782,1308.3870967741934,0.755,False,n_32d_out_of_band
